round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,264.0,2644.0,9.984871406959153,0.6497470376281672,0.041841605878252974,0.6802778137793594,0.019132036921085487,0.8073746831106816,0.1044002203655651
1,267.0,2644.0,10.098335854765507,0.6014557314019668,0.043253384897194665,0.6318588922140902,0.020404803934078793,0.6942022007736047,0.10643602834867573
2,270.0,2644.0,10.211800302571861,0.6056697300730594,0.042701172124022704,0.6336870637816876,0.0203661427950089,0.6965462509678231,0.10644475444386849
3,273.0,2644.0,10.325264750378215,0.6070458917465145,0.04114107459001893,0.6316194390110191,0.0203389730431383,0.6903371881834371,0.107156393302227
4,276.0,2644.0,10.43872919818457,0.61861917652079,0.04106775834169396,0.6517905044421434,0.020131598107471206,0.7301356992092239,0.10897185604738206
5,279.0,2644.0,10.552193645990922,0.6002758878563008,0.03977391933217073,0.6292071779293537,0.020424716021116666,0.6879269168288374,0.10545417337786378
6,282.0,2644.0,10.665658093797276,0.6300282567682606,0.03850549617263155,0.6721455529669429,0.019716523718744536,0.7709437130064077,0.11212619461477039
7,285.0,2644.0,10.77912254160363,0.6315980815389673,0.04085968410249301,0.6741128320101584,0.019661677996087396,0.7709437130064077,0.11212619461477037
8,288.0,2644.0,10.892586989409985,0.611860843959401,0.041206178651200055,0.6421684308326455,0.020245354691118832,0.7054080885246045,0.1077514703264257
9,291.0,2644.0,11.006051437216339,0.6047758167257778,0.041464431020113116,0.6386691604087027,0.02031656120211437,0.6986467294554792,0.10628662234639875
10,294.0,2644.0,11.119515885022693,0.6086226561674386,0.03998349192220197,0.6278583223110491,0.020431637083279875,0.690129108446034,0.1056800901561051
