round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,528.0,2644.0,19.969742813918305,0.6740906577173088,0.027469384026955215,0.679018836996283,0.01923849848739827,0.739970493300756,0.05523676406060331
1,531.0,2644.0,20.08320726172466,0.6589010556262247,0.0294944286850312,0.6769502415641024,0.019240801435301522,0.7322715330788622,0.05538116864620714
2,534.0,2644.0,20.196671709531014,0.6655369457515719,0.028264478601094527,0.6799543955607438,0.01932075728320299,0.7437479715709974,0.05387952312382282
3,537.0,2644.0,20.310136157337368,0.6615316665946845,0.028660338823138575,0.678475481388944,0.019392843215677486,0.7464275797101938,0.053876875292385745
4,540.0,2644.0,20.423600605143722,0.6704398099923745,0.02854541210672711,0.6816105136932327,0.019317436395100206,0.756702622503994,0.053264958822503115
5,543.0,2644.0,20.537065052950076,0.6603608856202163,0.027463265378385067,0.6811990910846482,0.01936073784477995,0.74785534101971,0.05381862688477729
6,546.0,2644.0,20.65052950075643,0.6690846947146504,0.02758343791405478,0.679633972824059,0.019314882383539785,0.7480862823794668,0.05397359175891453
7,549.0,2644.0,20.763993948562785,0.6650472286676717,0.027501022059313342,0.677108126278541,0.019233815039726692,0.743167022525749,0.053787982885050746
8,552.0,2644.0,20.87745839636914,0.6705474633145383,0.027684553254062116,0.6808308779936879,0.019204615040579187,0.7708774564706244,0.05202337410910631
9,555.0,2644.0,20.990922844175493,0.6769555794446799,0.02700832166582656,0.6852057221926077,0.01919489784248529,0.768838463167191,0.052772993817643034
10,558.0,2644.0,21.104387291981844,0.6657935472568827,0.027321733472563857,0.6831093169039746,0.019258136548195363,0.7593958334944116,0.0521628455846855
