round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9696313561082349,0.014328499223398584,1.0,0.0,0.6564645308924485,0.33511717770875926
1,0.8697542739070198,0.0352047515109357,0.3548951048951049,0.38230633343622894,0.44250572082379863,0.36518509244316305
2,0.827211944012695,0.03811149082447282,0.0,0.0,0.32284515636918387,0.3624869771858102
3,0.8561498148025274,0.03409490793579115,0.6853146853146853,0.37513953821074714,0.1051678108314264,0.20367547641586428
4,0.8167881974999832,0.03501296391387299,0.0,0.0,0.20680778032036612,0.2899976395570977
5,0.8933478851441994,0.024286986161131657,1.0,0.0,0.11022120518688025,0.20422176948565923
6,0.7489902639328423,0.038338766777356245,0.0,0.0,0.1051678108314264,0.20367547641586428
7,0.7685690726846207,0.03654150674893638,0.0,0.0,0.21186117467582,0.28530652946786833
8,0.838371160255037,0.028074781730732024,1.0,0.0,0.6718154080854309,0.34187071472849256
9,0.7591637966374246,0.03755661705848775,0.6695804195804196,0.3709001199115964,0.3327612509534707,0.3683838829287197
10,0.7820663141240479,0.03230046329355127,1.0,0.0,0.6613272311212814,0.37548928560318007
11,0.764263478544485,0.030650940337268093,0.3146853146853147,0.37513953821074714,0.3327612509534707,0.3683838829287197
12,0.7822910699279356,0.029547449082871154,0.6451048951048951,0.38230633343622894,0.3327612509534707,0.3683838829287197
13,0.7534323467896249,0.030270512842724903,0.0,0.0,0.10163996948893975,0.20778988895661368
