round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9070245968396939,0.03365194668406421,0.4343965830607052,0.2684306586998068,1.0,0.0
1,0.8706739543225561,0.03922202726898157,0.4921240760935418,0.2647130210437166,1.0,0.0
2,0.9356574133028721,0.023270908282752877,0.7204774021567915,0.26486222399504233,1.0,0.0
3,0.9392729415222723,0.020713023003388512,0.7204774021567915,0.26486222399504233,1.0,0.0
4,0.9199203426608323,0.024420182605883207,0.7847600872410033,0.216605212323596,1.0,0.0
5,0.8866644492283485,0.027205581995290697,0.558669574700109,0.2623608939679214,1.0,0.0
6,0.8688111506163653,0.027755024338821495,0.7196261965345934,0.24057224277565203,1.0,0.0
7,0.8655968164909611,0.02700217360031507,0.7297709923664123,0.23668854113499344,1.0,0.0
8,0.9043139611556612,0.02105767269457597,0.9415909366291046,0.11777878473900436,1.0,0.0
9,0.8678139094479957,0.025033895325376723,0.7224070035138739,0.23927939204628654,1.0,0.0
10,0.836877321490367,0.026979737764583733,0.8916030534351145,0.1632500078091857,1.0,0.0
11,0.8924625623605583,0.021496676732306343,0.9505513146734521,0.1020382948908896,1.0,0.0
12,0.8439099745915262,0.026259624593660574,0.8916030534351145,0.1632500078091857,0.6652711323763955,0.33951069383678406
