round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8724117981810949,0.04070237047490116,0.37837755967526954,0.25931993703611184,1.0,0.0
1,0.949218976854334,0.025277874518293626,0.6553101902338544,0.27620551894384304,1.0,0.0
2,0.9459673020294693,0.022010453552236995,0.8994850357445777,0.15040279640821524,1.0,0.0
3,0.9508930390544905,0.017069874805643977,1.0,0.0,1.0,0.0
4,0.927173813856487,0.02299298185981078,1.0,0.0,1.0,0.0
5,0.8966478757463784,0.02643530775935712,0.8941506118987035,0.16325620532651905,1.0,0.0
6,0.9128077095947007,0.024067547005017852,0.9435992972252515,0.1176396587716522,1.0,0.0
7,0.8884172144099455,0.0244603983332056,0.9489337210711256,0.10641151711682446,1.0,0.0
8,0.8619447187957533,0.027359539805682415,0.8886950199927299,0.17253120059832794,1.0,0.0
9,0.8724250512937742,0.02433204399007863,0.5592360353810736,0.2573838342524731,1.0,0.0
10,0.8386437217242344,0.028983246162602526,0.8352023506603659,0.21626214612861216,1.0,0.0
11,0.8922513638634558,0.02134343297363686,0.780958439355386,0.2215414371423596,1.0,0.0
12,0.8757809877947912,0.024028546003875717,0.9435992972252515,0.1176396587716522,1.0,0.0
