round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7185526750412439,0.06507552155532029,0.6300486731343306,0.06746271086685039,0.59084829503608,0.07657599916326897
1,0.7062847847263768,0.05666719020299668,0.6915454600358044,0.063131193497026,0.6528152017976986,0.07473042286184337
2,0.7098718735684804,0.054092733363816065,0.7131043805431609,0.06189082920911095,0.6808363270916923,0.07377926738478101
3,0.7059012028218095,0.04822419170787329,0.7277652330021981,0.061590024158206344,0.6931012474469644,0.0731949800006223
4,0.7243098617132928,0.044574008907171614,0.7335168113713906,0.061409639356048394,0.7052613509628156,0.07215245782850341
5,0.7371368291852787,0.042304817385725293,0.7422536086179751,0.06092958841959322,0.7118129682576185,0.07146237557093346
6,0.7289369758770147,0.04017652284113692,0.761662444787923,0.058477318767385475,0.7100239776399182,0.07195431002128494
7,0.7235600084707398,0.03922574665869057,0.7665887711052515,0.057114123134477814,0.7131015494882688,0.07258441682437736
8,0.7336107228301993,0.0375665743292454,0.7679521541278458,0.05721137522369491,0.7236151923412585,0.0725228600879886
9,0.7383664167297923,0.03570118607070083,0.7802769743358982,0.056186293989628405,0.7217380826613607,0.07276508910739872
10,0.7404000719433558,0.03337145972886465,0.7688520552458601,0.05847197788904079,0.7332309082496797,0.07306869609270936
11,0.7410018765234163,0.0344009457161342,0.7794570894453164,0.05759670687101394,0.7248842205106142,0.07333239936608436
12,0.7447231925504372,0.032097205278566104,0.7621154811818434,0.06154960131016786,0.7227718885622046,0.07419292742559033
