round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,10.0,2644.0,0.37821482602118,1.0,1.5708780941888724e-17,0.570035104035501,0.007103748887147736,0.5228853116815003,0.026262414792249743
1,20.0,2644.0,0.75642965204236,1.0,1.9870210816405403e-17,0.5794029846236984,0.007116550237969251,0.5630037066718738,0.025660090857669883
2,30.0,2644.0,1.13464447806354,0.9773862561855392,0.008705094924022239,0.6352315542169463,0.006900804936593638,0.6415771056101075,0.025135857144808097
3,40.0,2644.0,1.51285930408472,0.9505642662675624,0.012651757401668975,0.595396358683129,0.00727480924044732,0.6132440842467308,0.025660304345077038
4,50.0,2644.0,1.8910741301059002,0.8811234743014426,0.018391653094258137,0.6480849948827478,0.006943185856910843,0.6644355569538658,0.024293249396279422
5,60.0,2644.0,2.26928895612708,0.9707132282574241,0.00697539484744231,0.6332376086744366,0.007129490211230852,0.6717352355994252,0.025673172484318267
6,70.0,2644.0,2.6475037821482603,0.9617808690011621,0.008415502159160928,0.6364474532381885,0.006989554268402594,0.6481835630146849,0.026169890322679953
7,80.0,2644.0,3.02571860816944,0.9727103402944915,0.006748865523975701,0.6250564336665151,0.006975976348682282,0.6517605369654105,0.025855108938462174
8,90.0,2644.0,3.40393343419062,0.9264886393338263,0.01117179285770364,0.6251964807347609,0.00710732273186243,0.6482495843534533,0.026032872637330864
9,100.0,2644.0,3.7821482602118004,0.9348494766287682,0.009492830362887913,0.6309184915860673,0.006979093333363587,0.6331048980822295,0.026830052747507965
10,110.0,2644.0,4.16036308623298,0.9738174654365478,0.005564185948540461,0.626245581478322,0.006801912272209674,0.6498939840929582,0.026213169670715547
11,120.0,2644.0,4.53857791225416,0.9240968016908084,0.009370437240877036,0.6395238550299792,0.0069030973820155255,0.6509240141675723,0.02576595371721134
12,130.0,2644.0,4.9167927382753405,0.8854755622594422,0.01217746997004838,0.6499283026245564,0.006946310081590752,0.6471526281789924,0.025894862945675043
13,140.0,2644.0,5.295007564296521,0.9297972790051086,0.009265254674761293,0.6361936660389392,0.006848752072835731,0.6474936273851979,0.025163111814265345
14,150.0,2644.0,5.673222390317701,0.8752710780800435,0.011194409849704151,0.6194124271428317,0.007165172649902619,0.6473504501938349,0.02617859636485584
15,160.0,2644.0,6.05143721633888,0.927675184283251,0.008253287302719504,0.6609803927524345,0.006731976427701795,0.672809000860143,0.025180575974764734
16,170.0,2644.0,6.42965204236006,0.9052200413751816,0.009952922724243335,0.6534687600595283,0.006889498113824071,0.6614809619986638,0.025502645193332653
17,180.0,2644.0,6.80786686838124,0.887986730467165,0.010257619267564399,0.6568129978746484,0.0066857736240568885,0.6730709872135514,0.025711656721982074
18,190.0,2644.0,7.186081694402421,0.9008267534579805,0.009466018984862188,0.6678241185942307,0.006897769614047251,0.6504897063596732,0.025841881613739594
19,200.0,2644.0,7.564296520423601,0.8986857827998729,0.009059561856233035,0.6399208401099168,0.006969225135734412,0.6741480876215267,0.025545695967439892
20,210.0,2644.0,7.942511346444781,0.8830289197891974,0.009125563851302329,0.6476475583505781,0.007046462232492589,0.6624267515378418,0.025354261939793784
