round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9047072014213159,0.03533376463501466,0.6954133270625205,0.06534181301875829,0.745836000126169,0.06609202429147416
1,0.915051031225142,0.030644683462684216,0.6489038255361158,0.06706472870310486,0.8042450823959928,0.057392114356264845
2,0.9496983285947627,0.020630292546206,0.6258555283521302,0.06516677637227898,0.7478326743225445,0.06472374521338581
3,0.9044036718666267,0.027169379073167098,0.6448073519787194,0.06594922400298472,0.7039167189665625,0.07077929120109167
4,0.9236857214362231,0.02247789050948844,0.6694080099507471,0.06306995633333315,0.8318668918892852,0.05455925190579164
5,0.883329413830112,0.02783931903563108,0.5217998421247794,0.07067450891557149,0.7226362161056137,0.06845743277130925
6,0.8579094992352401,0.029497135430317338,0.5850344519722579,0.06953305323546123,0.8431860636505687,0.05464266160850798
7,0.8954498683837487,0.022543268272463245,0.6257158600311108,0.06524122226312266,0.8093200096989968,0.05669305817414095
8,0.8507753161201521,0.02859970201848664,0.6269261584109825,0.06780098343621971,0.8493900878335825,0.05099009537998747
9,0.8594106397629185,0.02569287800841925,0.561039086658172,0.0710653822973917,0.8620864894193537,0.05017442631930377
10,0.8718101981109048,0.02443640443715718,0.6210769087293984,0.06938444397571608,0.858818250016251,0.046189799488017394
11,0.8744018626546127,0.024774752084710208,0.5439644327386329,0.07217396148991673,0.8306999607367668,0.055428010981204555
12,0.8481586507004071,0.027133828788373577,0.5578490045536523,0.07164018381959364,0.8459920228516998,0.05252909925578797
