round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,528.0,2644.0,19.969742813918305,0.6740906577173088,0.027469384026955215,0.679018836996283,0.01923849848739827,0.739970493300756,0.05523676406060331
1,531.0,2644.0,20.08320726172466,0.6605505534527499,0.029488405792503697,0.6749039368844938,0.019244408164196595,0.7265774974057881,0.05585294177577325
2,534.0,2644.0,20.196671709531014,0.6632220029793848,0.02798610188209919,0.671010125296471,0.019328674994158374,0.7233116831006972,0.05591654109180701
3,537.0,2644.0,20.310136157337368,0.6606311959938858,0.028289834331476412,0.6768971284006531,0.01925052948286189,0.734767421383695,0.055405833367591854
4,540.0,2644.0,20.423600605143722,0.6628272837213275,0.028667369098492504,0.6778182859732708,0.019266639553546887,0.7379469243278984,0.055128327338792034
5,543.0,2644.0,20.537065052950076,0.6646348915502033,0.027186157871616427,0.6774055154872017,0.01934084608207343,0.7434650728033515,0.05484749867332707
6,546.0,2644.0,20.65052950075643,0.6566981863726917,0.027494862854060352,0.6706240239081191,0.019449953081317216,0.7258201995796965,0.05501020083740139
7,549.0,2644.0,20.763993948562785,0.6646476015096395,0.02776838529617776,0.6763320782812676,0.01924846870680333,0.7366894440769675,0.055288166411911165
8,552.0,2644.0,20.87745839636914,0.6561721893966191,0.027863993330439107,0.6753570860173429,0.019278649925828152,0.7205009974445583,0.056309703214474115
9,555.0,2644.0,20.990922844175493,0.6707586415589606,0.02710035836897181,0.6833757033533888,0.01929514433302486,0.7524259051685506,0.05425434365658209
10,558.0,2644.0,21.104387291981844,0.6647120692577314,0.02735700820305794,0.6773488718955848,0.019404714167757214,0.7454776371449632,0.05435842236667923
