round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,4,2644,0.15128593040847202,1.0,0.0,0.38434213966606035,0.02101568704119357,0.1958812980029689,0.09956339964724772
1,7,2644,0.264750378214826,1.0,0.0,0.4310646341290035,0.02231862781805247,0.374632434198003,0.17097831284855822
2,10,2644,0.37821482602118,1.0,1.0061801490422879e-17,0.5847635354406713,0.022268983730938996,0.687769982353087,0.15616889809049078
3,13,2644,0.491679273827534,1.0,1.3189198714055646e-17,0.5771451131778107,0.022283421632901607,0.6594312481657433,0.1612420872774736
4,16,2644,0.6051437216338881,1.0,1.4057398308351807e-17,0.6024200404360446,0.022094122283386444,0.6471125848179905,0.14745750267706143
5,19,2644,0.7186081694402421,1.0,1.4482780426361834e-17,0.5719029216187621,0.022140752131508182,0.5652436406803053,0.1563660111745546
6,22,2644,0.8320726172465961,0.9853269674769676,0.026632461875368572,0.6095078047937358,0.021590084853918296,0.6270187450375099,0.1486564483645037
7,25,2644,0.9455370650529501,1.0,1.3142909079658601e-17,0.6298057147660155,0.0213304980848247,0.601951580305046,0.13607501801607044
8,28,2644,1.059001512859304,0.9697036950835113,0.03846795513313727,0.6350339703550918,0.020931948124230933,0.6458968148282643,0.1222765640046568
9,31,2644,1.172465960665658,0.975008144916073,0.03265289127179296,0.6396510693629766,0.020825698147784025,0.7236805167589951,0.11618516937759817
10,34,2644,1.285930408472012,0.9784769018163997,0.028455622567900227,0.6177377377654537,0.02116187109360556,0.6647392786783238,0.12353137134482195
11,37,2644,1.399394856278366,0.9823821345597261,0.020983844988874352,0.6409217865450989,0.020342418898864914,0.6159588579034715,0.12180192828048914
12,40,2644,1.51285930408472,0.9501695171414474,0.038439990865344414,0.6001127873179527,0.021565071043299012,0.7212719431167766,0.1101671897621923
13,43,2644,1.626323751891074,0.9479638537725195,0.03904124104765295,0.6083433371806881,0.02117601839791817,0.5911235898209188,0.12339598325461462
14,46,2644,1.739788199697428,0.9490139026273098,0.03543395093507288,0.613756292763087,0.021210104152377243,0.5951811069855238,0.12125216164132145
15,49,2644,1.853252647503782,0.9554777305329726,0.0328660518323742,0.6085758065087574,0.02122155384828407,0.623503656612767,0.12061433909866476
16,52,2644,1.966717095310136,0.9556830666979579,0.03254606076887366,0.652321857966695,0.02015334248867826,0.6452596046386871,0.11870005075543855
17,55,2644,2.08018154311649,0.9161043946512197,0.04527070107765399,0.6237242853866414,0.02132211593802916,0.6359232766708447,0.12627438455475834
18,58,2644,2.1936459909228443,0.9273652262654448,0.03730603979383922,0.6148564793182641,0.0208171749151368,0.6144080822045446,0.12083965748047283
19,61,2644,2.307110438729198,0.949885039513163,0.03221760500072989,0.6139613956692865,0.02096554079054767,0.558959613146264,0.12272638895350098
20,64,2644,2.4205748865355523,0.9309469025817964,0.035350034545857674,0.6371341201350098,0.020615949573480317,0.614614034364106,0.12168504805851112
