round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7265680772438567,0.06548177350003338,0.9487182878221575,0.06273367840566839,0.2599234257915014,0.05797168589217476
1,0.745754035696262,0.05449318943984954,0.9487182878221575,0.06273367840566839,0.2599234257915014,0.05797168589217476
2,0.7184000368121768,0.05232543578028574,0.9487182878221575,0.06273367840566839,0.35579000895299806,0.07101640524819872
3,0.7148009913765401,0.050100507009426164,0.808950892963113,0.1105024759533659,0.35579000895299806,0.07101640524819872
4,0.7104546397072509,0.04698688839482853,0.808950892963113,0.1105024759533659,0.3078567173722497,0.055241130525765625
5,0.7080412382626592,0.04323895908939704,0.9067458339352433,0.07736580450928819,0.35579000895299806,0.07101640524819872
6,0.7086259077365228,0.04201823508565243,1.0,2.242989226691107e-17,0.35579000895299806,0.07101640524819872
7,0.7117482315674775,0.03975831098594258,1.0,1.7374119841394622e-17,0.2599234257915014,0.05797168589217476
8,0.7115039182804714,0.038538329770266014,1.0,1.808355727224055e-17,0.2599234257915014,0.05797168589217476
9,0.7030105227570757,0.03737090691334257,1.0,1.7374119841394622e-17,0.2599234257915014,0.05797168589217476
10,0.7205055396107694,0.03536738042158325,1.0,1.8766194259190272e-17,0.2599234257915014,0.05797168589217476
11,0.7314908365012551,0.03549524914316472,1.0,1.663445330955846e-17,0.2599234257915014,0.05797168589217476
12,0.7473630193390414,0.03254590697419201,1.0,1.808355727224055e-17,0.2599234257915014,0.05797168589217476
