round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7412932177329085,0.04126878991954972,0.5997970384485738,0.026488514183223292,0.7774061705958288,0.07169930771621334
1,0.7885154457406951,0.03232782816781799,0.612545390126278,0.024970343029337014,0.8049534260395617,0.06475569155743545
2,0.8420767578757461,0.024891099661470482,0.6289304533196874,0.024077521034782612,0.7908339306152516,0.06816762880058556
3,0.8208544126045592,0.0219964046646946,0.6412728999463835,0.02357835989452017,0.7205948020364484,0.07660158346363982
4,0.7894660414063414,0.023843747978429655,0.6420547036778205,0.024001138946817095,0.74960406539723,0.07207742153059159
5,0.8032982545030789,0.02083204798362891,0.6560316125522966,0.023725934860471358,0.7809919628528972,0.06744026932471565
6,0.7958955710327368,0.019118638705764128,0.6572256558988971,0.024081547932117826,0.7669654515877564,0.06679256847439377
7,0.8553564873566125,0.014716620575856116,0.6757410707707169,0.02314434167386526,0.7706609478274201,0.06678473434425129
8,0.8175826509918571,0.016173500627694792,0.6596275064202932,0.023072774142331182,0.8102909272309808,0.06259529205622033
9,0.7700092357511639,0.01763079273064811,0.6648399666425598,0.02351155466018567,0.7182249748369914,0.07519480986615289
10,0.8235060940268423,0.014137989140894298,0.6821051830982761,0.022939046636196395,0.7429156359229268,0.07132481602829663
11,0.7792063380303097,0.016809579574545964,0.6752069699711615,0.02309837766704074,0.739564904299302,0.07208825624914209
12,0.818126976918453,0.013966719135109554,0.6774761458239787,0.02300668664400075,0.7049846019861786,0.07479218081026745
13,0.788331574533499,0.014830133147239877,0.6622672625855822,0.022967405238703633,0.7535638595860737,0.07038380742012078
14,0.8570120879119011,0.011338553380640597,0.6896315844612186,0.023194997483854465,0.6994866251010062,0.07510229050266652
15,0.7962759485011816,0.013082856144478279,0.6771175210471229,0.02317969518739324,0.6927674476554196,0.07678478513355143
16,0.8158224126920187,0.012257254618044411,0.6906557956867234,0.02308740674031183,0.7377701076646215,0.0716717178075736
17,0.824740520808535,0.012285081585931045,0.6960602924943045,0.022573463425774033,0.7312712447590141,0.07549129678173486
18,0.7986256729075908,0.012152535041977422,0.6845998398699401,0.023682483881348963,0.7599075978211242,0.06869163183460167
19,0.8209384046642435,0.011620078093653381,0.6863573885203719,0.02360869852536058,0.7109273917751918,0.07421663081269905
