round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.848987833042181,0.026872063735066832,0.6609068168906725,0.01980887652703017,0.7040719624942819,0.07924961897226265
1,0.7793333520427856,0.0279587610634253,0.6790100604599929,0.019045020466876283,0.7561227665230301,0.0719255002612354
2,0.7604034067963509,0.026080950546523686,0.6863787586501043,0.019269101708107327,0.7981749878863855,0.06405136084285934
3,0.7253991930396567,0.02585697557805961,0.6928750247128961,0.019036984482124982,0.79908691939139,0.06281526114848138
4,0.7220026541528498,0.02319250526730407,0.6829935594244173,0.019087892806479864,0.8052014301311177,0.06292011957175554
5,0.7015841570216216,0.022803619174633385,0.6972312575513938,0.01881683093737216,0.823922851382609,0.06061290919162883
6,0.6881756481431046,0.02135109761572507,0.6936498596799276,0.019104797937119947,0.8063858189920191,0.06553663961332974
7,0.6835650494981929,0.02113366614111114,0.6920030628306304,0.019185580977120583,0.8326249113386527,0.05933923565951991
8,0.6804820574650486,0.018738248823174503,0.6917480120491182,0.01900312884705108,0.8201592717977544,0.060494311525772775
9,0.6718882355745082,0.018762919863250686,0.6960160891095429,0.019061659448551812,0.821244134363552,0.06084250516644823
10,0.6866607926292966,0.017656873287960805,0.6779426217411908,0.019129054499658238,0.8188281641002206,0.05975348519553082
11,0.6671894193745659,0.017201370121133555,0.6884532512713322,0.018905542539051145,0.837563427659838,0.05566178691796745
12,0.6582364932037008,0.017619595986622733,0.6883285065158298,0.019199603747989902,0.8189196821164596,0.06137052557234374
13,0.6636134033233828,0.01642336016365856,0.6939859803649905,0.01892253883266186,0.8182905895433339,0.06115580694722649
14,0.6411175592997176,0.017017462990930113,0.6913498411467115,0.019163249001540365,0.8036596727350414,0.06517596374225357
15,0.6443420240578915,0.015457528007123624,0.6969686921189325,0.018875499333916978,0.810385219210591,0.062014814065961106
16,0.6349859721531085,0.015608949148945221,0.6945800326909783,0.019106877169515812,0.7921364685772292,0.06788873128012933
17,0.6439767322229905,0.015329928341365207,0.6922433893101615,0.01881944355835935,0.8255184951303172,0.06077843696369489
18,0.6471819040809909,0.014386501793088409,0.697876876658244,0.019311926842795358,0.8015555137036837,0.06512433060385234
19,0.6593382403876744,0.014273611360268015,0.6952935746074019,0.01906785976590609,0.8066870227112699,0.06404983054460814
20,0.6637701844371233,0.013615440523998702,0.6913144743660825,0.018810302743174377,0.8371612155087949,0.05775646966096319
21,0.6705908222648947,0.013279611866497804,0.6956056879687254,0.018799150536491137,0.8163894537098452,0.06251084064395891
22,0.6844240281181108,0.012836423593450956,0.6951749875482967,0.018784642403653313,0.8143348028074087,0.06303438831495127
23,0.6820056896324557,0.01281949990743203,0.6928167929707268,0.018970796918710637,0.8204751454232794,0.06287635494146783
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.8126770002115244,0.06325653451909138
