round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,10,2644,0.37821482602118,1.0,0.0,0.553649751072472,0.021121527981991888,0.5554775357199984,0.08109582487068687,0.6654272976984639
1,13,2644,0.491679273827534,1.0,1.2703028770835986e-17,0.546272541172981,0.020782795231975928,0.529940856965723,0.08148494798832173,0.622075807913979
2,16,2644,0.6051437216338881,1.0,1.4504575443096194e-17,0.5751178301374624,0.02116361228701497,0.5634691346061261,0.08217281588994889,0.6322811601659108
3,19,2644,0.7186081694402421,1.0,1.3611017384812716e-17,0.4821765809228964,0.021800999529538824,0.4679518812895018,0.08013815220246667,0.5885182588391887
4,22,2644,0.8320726172465961,1.0,1.1107785528183518e-17,0.5864918839978782,0.021094064129444996,0.6121058931027424,0.07791245560903547,0.719605289697279
5,25,2644,0.9455370650529501,1.0,1.7208107345559408e-17,0.5909889138653253,0.021477418241526897,0.6449751473894412,0.0760680572578905,0.7242263676440678
6,28,2644,1.059001512859304,1.0,1.9557274553331352e-17,0.5859986939733697,0.021084465861876046,0.5954927107966632,0.0786581520101715,0.679494344639375
7,31,2644,1.172465960665658,0.9867292404713528,0.0202464445787932,0.6068703646330373,0.02111456783362702,0.6063698221235981,0.07783613621390507,0.6915999881652581
8,34,2644,1.285930408472012,0.9546492698778689,0.03691940217349583,0.6131692387454557,0.02119831918575804,0.6443899640528168,0.07629006820864645,0.725460944305497
9,37,2644,1.399394856278366,0.9119718688910582,0.060485934678220256,0.6151711069249782,0.021699885880445562,0.6681388627137022,0.07427995912058216,0.7539896528057914
10,40,2644,1.51285930408472,0.9745753778729145,0.025553205105253156,0.5979523232532287,0.02109303056292297,0.6647108465697819,0.0767066501189916,0.712672145530524
11,43,2644,1.626323751891074,0.8982889085320014,0.05748745827401196,0.6620500598375063,0.020247662369588016,0.7387016287012773,0.06892142069517909,0.7885386727396478
12,46,2644,1.739788199697428,0.9071199778032222,0.05182107736219913,0.6665891602769317,0.020143286421467326,0.7820994340983303,0.06394368599057196,0.8212284132119831
13,49,2644,1.853252647503782,0.8917747388851334,0.056707080692254434,0.6479696005682426,0.020813330951305713,0.7526896393527017,0.06726066266807597,0.7900610650644588
14,52,2644,1.966717095310136,0.9292729785167587,0.04285593647649887,0.6443300900423405,0.0206876299894622,0.7807533125815511,0.061131734416941516,0.8435553377727197
15,55,2644,2.08018154311649,0.8946361490418696,0.0493577911292722,0.6379104775421658,0.021282897071451944,0.7324743582626169,0.06936178901499172,0.7754061485891462
16,58,2644,2.1936459909228443,0.9359447946883145,0.03555759530891534,0.6424087266281957,0.020812659592712744,0.6972498941568326,0.0719434259667674,0.7635807605336414
17,61,2644,2.307110438729198,0.9084485180599227,0.046231719358508505,0.6728761926720588,0.02043209119845495,0.7312045039231183,0.06982178690388884,0.7691632632760641
18,64,2644,2.4205748865355523,0.9389721002615051,0.033075341189548836,0.6291756758476965,0.021245346831589514,0.6691977286842896,0.07535453993905289,0.7176967786147379
19,67,2644,2.534039334341906,0.9041892765048181,0.042344744617571435,0.6576481891614111,0.02057577550767087,0.7021264453896856,0.07205068555911522,0.7586279857731387
20,70,2644,2.6475037821482603,0.9004230178323821,0.04218389029407593,0.6671943484688161,0.02017370868894081,0.754339038220683,0.06763213525254207,0.7975009397540377
