round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8899858077511631,0.03771907173397831,0.2129121843136721,0.12376716890309865,0.6410496294143294,0.20039240787734006
1,0.8303004847915877,0.04550707257635213,0.424455934310766,0.1581431557179101,0.727829651697912,0.1699280911854231
2,0.8503494733490881,0.039458778507053184,0.29642939935984863,0.17360874883466612,0.4107609116891925,0.18878199316093675
3,0.8611797336522993,0.03557000327492017,0.35285026355191024,0.1618189277229257,0.5850992669024205,0.19507738881288325
4,0.8441946120559863,0.03438283952774788,0.48610454437949746,0.1714946175459425,0.5584824960842254,0.2281181793346704
5,0.8448335226141915,0.03260884253713997,0.5478018869521831,0.19141983957373473,0.6205119976101664,0.21002523938954978
6,0.855738216130344,0.02992146797443413,0.7549545792612381,0.14632578647335515,0.691808563031859,0.21043859040521293
7,0.8087195268534876,0.03283099822273793,0.5972461332222274,0.20822154586323255,0.6408344636599977,0.19716126719491855
8,0.7737592483101529,0.034058043848505005,0.6014630774236437,0.19099844072926345,0.562896421708731,0.2147432744435477
9,0.8043316673572048,0.03113393905491356,0.6109559017546884,0.17728756349005012,0.5670782266789388,0.2169329828683533
10,0.8219298093393674,0.02984609360651653,0.536885944054982,0.22503203194789825,0.38914502898480513,0.23479399323431854
11,0.8431603079843983,0.02660017804712283,0.5202577078497922,0.2203640800771381,0.1723992394516301,0.172886525969194
12,0.7836221495696625,0.03053793901644376,0.5880228759796866,0.2023232153055018,0.4971969917163203,0.19508798810565653
