round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9291437819755181,0.02999964403475925,0.7335143096349763,0.061058927201889136,0.7246178861810431,0.06738287099367501
1,0.9547668081050079,0.0219048184249099,0.6623951231002174,0.06509454955671758,0.8114245645978201,0.058805391054996374
2,0.9594477955634334,0.01690864161161932,0.660360911717127,0.06577920375765538,0.7717429952990443,0.06359563102200771
3,0.9475280674181717,0.019939356080934178,0.6477802383233023,0.06595568727430985,0.7228556888421624,0.06941940283877439
4,0.9730014267341668,0.010873571378787424,0.7048616156455724,0.059662408763653633,0.8054807093050611,0.060654997189149705
5,0.9382043056535665,0.02093330789361845,0.6931076074344046,0.06458374359319817,0.7927999061946287,0.0631758433611092
6,0.9210741437093698,0.021047888725468658,0.700453346317908,0.06486588018798982,0.7723346877817863,0.06185260877652819
7,0.9174608255727317,0.021600484459270652,0.6999444545834056,0.06260308379283584,0.7905282104638055,0.061232202253391425
8,0.9150671959935166,0.02080391266036434,0.5917274063940563,0.07079210667482641,0.812994640885398,0.05756041944028111
9,0.8896566637546839,0.022780840700417596,0.6530755322107556,0.0669018692913108,0.8278123613497503,0.054781807070808576
10,0.8497148745414033,0.02819149423106836,0.5380369457658244,0.07134522900023811,0.8220556886443716,0.05583999140710887
11,0.8413530434733486,0.02740534661415387,0.4970038893658448,0.07154090066661357,0.8134204831799412,0.05747576141341437
12,0.8056918143112437,0.029370181166112386,0.4997371627717719,0.0693791973213475,0.805227581831527,0.05772594427492265
