round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8356366876399829,0.04695162895564992,0.35668901545907566,0.21766744294466114,0.7330837225351886,0.18060509360192556
1,0.9141177978929733,0.034489689110728555,0.5978588941427457,0.22110474124100674,0.887937109795047,0.14103319230153158
2,0.8861717861022135,0.0349056878036231,0.37729107958797026,0.23750344220964933,0.4533752226876595,0.20883704274067982
3,0.8624416345014453,0.0369892678157862,0.3036153102163634,0.21981328319437582,0.4758075737878569,0.20443622770986308
4,0.8976502006051208,0.029082961685564453,0.4889165910429702,0.22550618048413062,0.47311281236458186,0.2049702897205498
5,0.8791439916907803,0.029066659837997454,0.5734444603652227,0.2132248530392342,0.5573222109875294,0.2061199508606514
6,0.8936548097662999,0.028390589476644967,0.5645774227444238,0.2229004780446275,0.5573222109875294,0.2061199508606514
7,0.8704957533170592,0.02790843985724961,0.4960952699367945,0.21532136172386032,0.5375846213106072,0.2048826611263076
8,0.809531802685533,0.03314832664082001,0.5523579866583879,0.22017561108734823,0.4533752226876595,0.20883704274067982
9,0.9092701175839809,0.021779718126369876,0.7417983514034167,0.17323403811050528,0.5348898598873321,0.20377914021876292
10,0.8302077891713582,0.02733542285268446,0.7606889119740173,0.16856404318324877,0.5153626398318006,0.20362189758454777
11,0.8669919830947342,0.023913107388656367,0.6217521214436962,0.2026528006082054,0.5177671449435858,0.20203197985892243
12,0.8757809877947912,0.024028546003875717,0.7298104432344653,0.17988005497158996,0.714689120002568,0.19018031971794083
