round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,264,2644,9.984871406959153,0.8210594019536692,0.03101799654593063,0.6147835385795397,0.020531570111351337,0.7397711008421772,0.05274670387141392,0.7565029899077086
1,267,2644,10.098335854765507,0.8263376104987061,0.02947909120139746,0.6417868102233345,0.02057188110843003,0.7213509213086254,0.05685023673424217,0.744964559377614
2,270,2644,10.211800302571861,0.75840992751299,0.03537721168108869,0.6432405102748147,0.020295230657676647,0.7980270298016046,0.04627278107807588,0.7702182140335982
3,273,2644,10.325264750378215,0.8015339260981155,0.031042324733085824,0.6400386149010412,0.020327178136008383,0.7526042635863276,0.05071801359267854,0.7612575152306111
4,276,2644,10.43872919818457,0.7887649097785554,0.03313526164033118,0.6115520142644538,0.02103044353439732,0.7091968033598053,0.05582502852372393,0.7035275586335434
5,279,2644,10.552193645990922,0.7879262827769508,0.03207705139759267,0.6324378537876844,0.020430371116421226,0.7137173393669725,0.05587389391176632,0.7528542630921213
6,282,2644,10.665658093797276,0.8052523358787779,0.028900919728291105,0.6518262113158083,0.020122268821331144,0.8230864199862012,0.04337035434607651,0.8151114736447294
7,285,2644,10.77912254160363,0.8372126946957068,0.0276919537971597,0.6331618555270061,0.020389739183084756,0.756269739966513,0.051949651544726284,0.7598367183866385
8,288,2644,10.892586989409985,0.7922542467645806,0.03134294156460495,0.6451632803307578,0.019317536953986282,0.8090365702139587,0.04382622665386164,0.7774807802422836
9,291,2644,11.006051437216339,0.7526110116546536,0.033343271843979595,0.6517951436355642,0.019922993589965975,0.7508713475594284,0.05580643039633299,0.7664844977596443
10,294,2644,11.119515885022693,0.787052468055277,0.03197831657819275,0.6383805268428119,0.020202920814987143,0.7475080822904349,0.0514088814610571,0.7453467745056762
11,297,2644,11.232980332829047,0.7743141340213817,0.032997157680682516,0.6505232720149097,0.019870517974237646,0.8070011716751496,0.04708794774628788,0.8033898183459853
12,300,2644,11.346444780635402,0.8258098913012778,0.028114008336900666,0.6508379568311002,0.019863365955325875,0.7702683218339541,0.051335101551706494,0.8018351377184574
13,303,2644,11.459909228441754,0.7624549385596068,0.03318414222206068,0.6243651057095465,0.020424210571067747,0.7109859857901759,0.05750490043187123,0.7198688807476976
14,306,2644,11.573373676248108,0.7778446343538665,0.031934263355383,0.6492951051637721,0.020021671416630547,0.7115390528633652,0.056652738922692056,0.7439806547429038
15,309,2644,11.686838124054463,0.8010486584854698,0.029314367428082924,0.6593254115379099,0.019244394113099507,0.7614881772860221,0.051694592905749334,0.7812143941780291
16,312,2644,11.800302571860817,0.7772631453305776,0.030352109055027877,0.6476221040196534,0.020008455622743854,0.7869575972388807,0.04620903339140329,0.8196605699304702
17,315,2644,11.913767019667171,0.743503271276898,0.033620240525625275,0.6387848311464169,0.019927780757534763,0.738061745896514,0.05372189895332049,0.7103751120424868
18,318,2644,12.027231467473525,0.7624475286829303,0.03173017885360397,0.63986403654267,0.019968371020483645,0.7582915206010825,0.054950038986103546,0.7837080109350913
19,321,2644,12.14069591527988,0.7577677194611341,0.0320908155156503,0.6782152560999809,0.019972619830278166,0.7723281448184453,0.050598146920125424,0.763739331825478
20,324,2644,12.254160363086234,0.7795287322662114,0.030746715951182297,0.6547590224578834,0.0195764639570316,0.7696176229840964,0.04908962430441414,0.7862740406965072
