round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9676027726691916,0.01570756029074399,0.7917837377607492,0.1899308449336383,0.5,0.0
1,0.9686907307401623,0.013099065118116758,0.7917837377607492,0.1899308449336383,0.5,0.0
2,0.9106595596871399,0.026087793391093846,0.7190719455087271,0.25292330397196383,0.5,0.0
3,0.8759103078835623,0.03120488503683527,0.7554278416347382,0.21357801966197854,0.5,0.0
4,0.9073881095359566,0.023873930584686107,0.7190719455087271,0.25292330397196383,0.5,0.0
5,0.9137852267127416,0.020987311721238213,0.7190719455087271,0.25292330397196383,0.5,0.0
6,0.8373989001236607,0.0303273507972903,0.7190719455087271,0.25292330397196383,0.5,0.0
7,0.8785538383103253,0.02608837357288471,0.7554278416347382,0.21357801966197854,0.5,0.0
8,0.865718657071656,0.02489372568389722,0.7190719455087271,0.25292330397196383,0.5,0.0
9,0.8420009073099113,0.02955190997444063,0.7190719455087271,0.25292330397196383,0.5,0.0
10,0.8578343924854559,0.026134203777479565,0.7554278416347382,0.21357801966197854,0.5,0.0
11,0.8673075213355032,0.022740209732371893,0.7917837377607492,0.1899308449336383,0.5,0.0
12,0.8466465669533443,0.025893956962589514,0.7190719455087271,0.25292330397196383,0.5,0.0
13,0.8440154537500205,0.024472803690201324,0.7190719455087271,0.25292330397196383,0.5,0.0
