round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8376013661085686,0.028470354080190906,0.679002550047187,0.019783427304832023,0.7968984969747491,0.05217971223755579
1,0.8004488834876253,0.028547553630364524,0.6745176113905151,0.019678590748939982,0.7960899716217098,0.049408630935590725
2,0.7963686458512143,0.024393380923313484,0.6871620308837402,0.01923330687195085,0.7978831010325478,0.04977512950401453
3,0.7821348719203548,0.02290507314633508,0.6823884731949822,0.019494818688515932,0.7831245997553127,0.0540740432085058
4,0.7279813004030767,0.023732485518326945,0.6859860602809249,0.01908160630420381,0.8197803771310693,0.04652398969864475
5,0.7308056680050208,0.022091052014653414,0.6864226687166468,0.018971488609555866,0.7989673447931422,0.05161333217119545
6,0.7039998008001053,0.020783513117457308,0.699362431271714,0.019204661827349645,0.8047484290401072,0.05088510403802955
7,0.7038807622733718,0.020149476904000225,0.6829410093220142,0.0192904735592471,0.7855329495656118,0.05224570711334312
8,0.6861913359189202,0.019330214997811117,0.6953421219100521,0.019051965449793328,0.7960274744756578,0.049602050826276535
9,0.6651608757093371,0.019328309855293983,0.6952063990364407,0.019152254760048247,0.7957411103195262,0.05149780065126717
10,0.6610313919245454,0.018624902036805988,0.6886727116667051,0.018825044853976826,0.7980383690549281,0.052124779408245725
11,0.665589009635005,0.017780872879514967,0.690026217776827,0.019188566403497406,0.7798398268339657,0.05399895188944491
12,0.6497242039577736,0.017507264705705336,0.688800328236749,0.019039936397063875,0.7969948109182197,0.05159735623747325
13,0.6585918936043547,0.016538987089098983,0.6944863248053071,0.01897180416178556,0.7973817611012599,0.05025927757773559
14,0.6368750970488102,0.01579307077709323,0.696264847801959,0.018917989386538308,0.7991434918161565,0.05127898327740186
15,0.6400649630735028,0.015856605650803254,0.6930865190706663,0.01890902985810275,0.7906378374673317,0.0523241572275246
16,0.6509646551514643,0.015591747838450225,0.6965723581049268,0.01912313320563584,0.787908293847022,0.05350450761842475
17,0.6428450714725243,0.014216222961787211,0.6969922244552244,0.019149329050914883,0.7852818694783218,0.05308294994538039
18,0.6544236846843655,0.014601531688164837,0.6879461697294308,0.018912300861916122,0.8027384396520614,0.05175354595739493
19,0.6590510585868832,0.014238466233211587,0.697537097895437,0.01885059244672015,0.7995770728588844,0.051018537641221766
20,0.6528367661153459,0.013257696650239447,0.6955742714720964,0.019182043803658354,0.7874961149272084,0.05237936516970501
21,0.665496447577044,0.012958149936886976,0.6916018972730976,0.019086996341865524,0.7912727345450151,0.052634598604866085
22,0.6941842569055934,0.012442043098900284,0.6943314812130601,0.018676667771918724,0.80070985803326,0.050240012552830254
23,0.6880148355515457,0.012657252045497025,0.691339562637304,0.0188281202152887,0.8075907570278101,0.05137491411246853
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.7913153256082315,0.05194815289959494
