round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8514365180886043,0.026487519152430493,0.6454261443558982,0.019567042776555164,0.6136353904729925,0.08659975422673545
1,0.7816031539608339,0.028530436088501348,0.68243406531411,0.019284067494825162,0.7061735844538856,0.07820319576692968
2,0.7661467544625068,0.02517822604205707,0.6761855469576026,0.01904589398547583,0.701020543963371,0.07914107048708763
3,0.7638719898677048,0.024053297634557373,0.6876239744161088,0.019163270658583382,0.6873383160424775,0.07845733618408356
4,0.7377098465634809,0.02291718197802832,0.6896923015721889,0.01878498661680566,0.6758393356601354,0.07921579482434869
5,0.7012870004641895,0.022071433940496397,0.6784176416787315,0.019138088039737405,0.5976677189149173,0.08813136321560242
6,0.6621760517021298,0.022634825993247634,0.6888858487712709,0.01902565450544853,0.6831213308916468,0.081218445941395
7,0.6671432273864298,0.020671519673932222,0.6953700654075237,0.019007923912920072,0.6413212742879476,0.08484414458666024
8,0.6641279604994877,0.01982953215185594,0.6926430337769809,0.01919984964656605,0.6681712894686022,0.08360042009811906
9,0.6878969242722728,0.01841450981429797,0.6872920625041122,0.019055388102670382,0.6774265577629758,0.08533753029416065
10,0.6558600446489344,0.018931117638198453,0.6895754117908363,0.019500623157902366,0.687110999943336,0.07727265430884712
11,0.6674482313755222,0.017305128967402654,0.6888033134998154,0.018925195801880682,0.6430328427492515,0.0853652818988671
12,0.6462030458428638,0.01761214992695006,0.6687370941712326,0.01880555809858183,0.5711948736116245,0.0880381539582895
13,0.6385211165639136,0.01661845349394304,0.6979369290353281,0.019166121645445455,0.7104570305948387,0.07755016975408843
14,0.640878006725029,0.016122707453794464,0.6930821583036704,0.019258218963038795,0.7068486340854312,0.07763622860255863
15,0.6500552278566647,0.015434164902535607,0.6940227623776023,0.019008337294311804,0.6785871744582755,0.08166888139817435
16,0.6463156428433147,0.015469686382175989,0.6900192865537854,0.019149620336902918,0.6401628033720758,0.08800961559047682
17,0.6439430790692866,0.015258479487902467,0.6992196405599572,0.019066773257142622,0.6810179743939778,0.08133996706430362
18,0.6565583231437956,0.014016728940706292,0.6909617196704338,0.01894488974150951,0.6489852820463778,0.08534720744970949
19,0.6507784749962484,0.01454697598714596,0.6945924491775088,0.01898141670095364,0.6778744377938091,0.08155986447280814
20,0.6527994521148375,0.013865093288380766,0.6968409630206538,0.019120064286422496,0.6921927806734639,0.07975904931144781
21,0.6675492021930021,0.013004167878063464,0.6956661834074761,0.018772304058287254,0.6742875632445692,0.082525060857591
22,0.6882396804079287,0.012888640120629232,0.698133787960801,0.018712977084117306,0.6956114845300663,0.0797197007273183
23,0.6858287765881953,0.012800240879063672,0.6896171707394918,0.01870681299737568,0.687970451746066,0.08027767635587506
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.7181129453088452,0.07680543697746252
