round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9093721244987756,0.020592370972291406,0.6638918019094561,0.019176840618513904,0.7128799050805833,0.056531279908284535
1,0.8002233459443979,0.02685751585143016,0.6855197016915815,0.019337436343164097,0.7649084962429641,0.04663366846977887
2,0.7940715824773602,0.024233610489901445,0.6706701683622265,0.019229802495532158,0.7562810199640407,0.049578776746850364
3,0.771451801784248,0.022862619241915922,0.6928579681615007,0.019000677509822594,0.8123053074241419,0.04387417140997207
4,0.7575976292747807,0.021887792450601035,0.6937049560040917,0.019057369417503814,0.8129841592500793,0.044173031273881745
5,0.7487667020587031,0.020186055829332,0.6960970702774647,0.01905839196670462,0.8440355768742818,0.038133701048428024
6,0.7365868350607743,0.02020670992903765,0.6970332736771185,0.018809437962826244,0.8599404391237385,0.03507350073479395
7,0.7490486626689247,0.01848406903222161,0.6903145738195177,0.01908231465499811,0.8508525365793838,0.03613050466479815
8,0.7320713947246136,0.018287173629294485,0.6925187417169254,0.018843154737472098,0.8608700728103017,0.03562159143203469
9,0.7265750943433066,0.017559618526207816,0.6972399662893132,0.018957842359668332,0.8516242775490634,0.03720182173281916
10,0.715636533098846,0.016604713556586173,0.6891674168476443,0.018958673338024246,0.830308338072584,0.040173420095180906
11,0.7024185843278301,0.017092909983817284,0.6944479243364376,0.01890986969339574,0.8394463815773223,0.03843274342154825
12,0.6973932116974824,0.01599607627823127,0.6943718764225889,0.01885306771576641,0.829072788301837,0.040964305582200995
13,0.7015891462514103,0.01605699555087142,0.6879991217267759,0.018831191107917627,0.8611140445565781,0.03558310366180025
14,0.6919471219028775,0.015425692614092122,0.6931186940015721,0.018916133417874022,0.850107942033778,0.036789326607465166
15,0.7055184442242118,0.01509514808427132,0.6968746565036247,0.019155098402540222,0.8484398071968362,0.038426967609462605
16,0.7021374588055155,0.014530456877315861,0.6924292537388822,0.019049157164215524,0.8473446374352452,0.03872946922360742
17,0.6948042091101506,0.014120959434236581,0.6938514390525372,0.019070849397501418,0.8433686780727687,0.03922856398932653
18,0.688952400041726,0.014219352101937536,0.7000416069882354,0.01898029525319868,0.8436578884666524,0.03905391545955731
19,0.695706817607515,0.013318015634502722,0.6941523940743728,0.018979730252523874,0.8526366380756186,0.036820583725694384
20,0.6937768912466323,0.012977671129660065,0.6957272247595603,0.018649844941391682,0.8488931466915846,0.03803736197285407
21,0.6908506428913249,0.012205405680008706,0.6939695099664599,0.01902364541136045,0.846906364243395,0.03816555868675384
22,0.6955438342044753,0.012395206445928657,0.6892989535363597,0.01911623079936638,0.8526410741894186,0.03766881986734947
23,0.6980092891684668,0.012038442559491151,0.6904162638679171,0.018688615593311052,0.8605265995640569,0.0364364527446102
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.8404494233107144,0.039539401956229445
