round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9091636096777538,0.033333703240851685,0.6191117092866757,0.35204181808716256,0.6492181540808544,0.34166146386815205
1,0.9398676058033968,0.023795360690455777,0.8775235531628532,0.1755032937459007,0.6492181540808544,0.34166146386815205
2,0.8824084282166073,0.03354338433173107,0.6191117092866757,0.35204181808716256,0.5454805491990846,0.37013645728581585
3,0.8368458521519411,0.03841012178346326,0.36473755047106327,0.35480172478655164,0.770118230358505,0.3038725471116065
4,0.7863864838137544,0.03853812801185425,0.1224764468371467,0.1755032937459007,1.0,0.0
5,0.8254604357026126,0.03605741522272774,0.6191117092866757,0.35204181808716256,0.8897787948131197,0.20422176948565923
6,0.8405207630382636,0.032557473317005606,0.6191117092866757,0.35204181808716256,0.7688787185354691,0.3029429093076684
7,0.8267187527767069,0.03158118627519424,0.8775235531628532,0.1755032937459007,0.6672387490465294,0.36838388292871965
8,0.8349228863051638,0.031000862362071724,0.8775235531628532,0.1755032937459007,0.7688787185354691,0.3029429093076684
9,0.8546754940262447,0.027207632193319294,0.8775235531628532,0.1755032937459007,0.6672387490465294,0.36838388292871965
10,0.8480481016264455,0.02658615208455209,0.8775235531628532,0.1755032937459007,0.6663806254767354,0.337872276904286
11,0.889240077814004,0.0222663181400885,0.8775235531628532,0.1755032937459007,0.6672387490465294,0.36838388292871965
12,0.7961911453407272,0.029097436426503746,0.8775235531628532,0.1755032937459007,0.6672387490465294,0.36838388292871965
