round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.6283032589616349,0.06865587494487002,0.6695804195804196,0.3709001199115964,0.2246376811594203,0.2902010506336761
1,0.7401319590461931,0.053368268871113754,0.3548951048951049,0.38230633343622894,0.10373760488176963,0.20101407492889878
2,0.74631569922392,0.04893614927737592,0.3548951048951049,0.38230633343622894,0.0,0.0
3,0.7531342462561831,0.045058793223405294,0.0,0.0,0.0,0.0
4,0.7810492358299305,0.039636384476529556,0.0,0.0,0.0,0.0
5,0.8052055631667441,0.03614944039602175,0.0,0.0,0.0,0.0
6,0.8005685294407442,0.033492428477435006,0.0,0.0,0.10697940503432495,0.20904573291567127
7,0.8064924405367699,0.03279274025055726,0.0,0.0,0.10697940503432495,0.20904573291567127
8,0.7933033900962236,0.03148158181339233,0.0,0.0,0.10697940503432495,0.20904573291567127
9,0.8083343469711598,0.029152904854758604,0.0,0.0,0.10697940503432495,0.20904573291567127
10,0.8201663695694101,0.027922202201297843,0.0,0.0,0.10697940503432495,0.20904573291567127
11,0.8227539165928431,0.027934956699008612,0.0,0.0,0.10697940503432495,0.20904573291567127
12,0.8201263281975304,0.02570245315436186,0.0,0.0,0.22263539282990083,0.29998245002050533
13,0.8402376760256507,0.024034581948241426,0.0,0.0,0.22263539282990083,0.29998245002050533
