timestamp,value,session
2019-12-06 22:55:33+00:00,0.10017975,A01BB3_191206-225434
2019-12-06 22:55:34+00:00,0.10210025,A01BB3_191206-225434
2019-12-06 22:55:35+00:00,0.1046605,A01BB3_191206-225434
2019-12-06 22:55:36+00:00,0.1145825,A01BB3_191206-225434
2019-12-06 22:55:37+00:00,0.1552305,A01BB3_191206-225434
2019-12-06 22:55:38+00:00,0.12610475,A01BB3_191206-225434
2019-12-06 22:55:39+00:00,0.107861,A01BB3_191206-225434
2019-12-06 22:55:40+00:00,0.1091415,A01BB3_191206-225434
2019-12-06 22:55:41+00:00,0.112662,A01BB3_191206-225434
2019-12-06 22:55:42+00:00,0.11362225,A01BB3_191206-225434
2019-12-06 22:55:43+00:00,0.11490249999999999,A01BB3_191206-225434
2019-12-06 22:55:44+00:00,0.123544,A01BB3_191206-225434
2019-12-06 22:55:45+00:00,0.13410625,A01BB3_191206-225434
2019-12-06 22:55:46+00:00,0.14114775,A01BB3_191206-225434
2019-12-06 22:55:47+00:00,0.14658875,A01BB3_191206-225434
2019-12-06 22:55:48+00:00,0.14466825,A01BB3_191206-225434
2019-12-06 22:55:49+00:00,0.1401875,A01BB3_191206-225434
2019-12-06 22:55:50+00:00,0.113302,A01BB3_191206-225434
2019-12-06 22:55:51+00:00,0.11074200000000001,A01BB3_191206-225434
2019-12-06 22:55:52+00:00,0.086737,A01BB3_191206-225434
2019-12-06 22:55:53+00:00,0.14690875,A01BB3_191206-225434
2019-12-06 22:55:54+00:00,0.13314625,A01BB3_191206-225434
2019-12-06 22:55:55+00:00,0.10658100000000001,A01BB3_191206-225434
2019-12-06 22:55:56+00:00,0.17571425,A01BB3_191206-225434
2019-12-06 22:55:57+00:00,0.17507425,A01BB3_191206-225434
2019-12-06 22:55:58+00:00,0.17571425,A01BB3_191206-225434
2019-12-06 22:55:59+00:00,0.17539425,A01BB3_191206-225434
2019-12-06 22:56:00+00:00,0.173794,A01BB3_191206-225434
2019-12-06 22:56:01+00:00,0.17475425,A01BB3_191206-225434
2019-12-06 22:56:02+00:00,0.17443399999999998,A01BB3_191206-225434
2019-12-06 22:56:03+00:00,0.17475425,A01BB3_191206-225434
2019-12-06 22:56:04+00:00,0.17507425,A01BB3_191206-225434
2019-12-06 22:56:05+00:00,0.173474,A01BB3_191206-225434
2019-12-06 22:56:06+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:56:07+00:00,0.173474,A01BB3_191206-225434
2019-12-06 22:56:08+00:00,0.174754,A01BB3_191206-225434
2019-12-06 22:56:09+00:00,0.173794,A01BB3_191206-225434
2019-12-06 22:56:10+00:00,0.17571425,A01BB3_191206-225434
2019-12-06 22:56:11+00:00,0.1763545,A01BB3_191206-225434
2019-12-06 22:56:12+00:00,0.17731475,A01BB3_191206-225434
2019-12-06 22:56:13+00:00,0.17571425,A01BB3_191206-225434
2019-12-06 22:56:14+00:00,0.173794,A01BB3_191206-225434
2019-12-06 22:56:15+00:00,0.17507425,A01BB3_191206-225434
2019-12-06 22:56:16+00:00,0.175074,A01BB3_191206-225434
2019-12-06 22:56:17+00:00,0.175074,A01BB3_191206-225434
2019-12-06 22:56:18+00:00,0.175074,A01BB3_191206-225434
2019-12-06 22:56:19+00:00,0.1763545,A01BB3_191206-225434
2019-12-06 22:56:20+00:00,0.17571425,A01BB3_191206-225434
2019-12-06 22:56:21+00:00,0.17731475,A01BB3_191206-225434
2019-12-06 22:56:22+00:00,0.17603449999999998,A01BB3_191206-225434
2019-12-06 22:56:23+00:00,0.17603449999999998,A01BB3_191206-225434
2019-12-06 22:56:24+00:00,0.17667475,A01BB3_191206-225434
2019-12-06 22:56:25+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:56:26+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:56:27+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:56:28+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:56:29+00:00,0.1808355,A01BB3_191206-225434
2019-12-06 22:56:30+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:56:31+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:56:32+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:56:33+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:56:34+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:56:35+00:00,0.17955500000000002,A01BB3_191206-225434
2019-12-06 22:56:36+00:00,0.18051525000000002,A01BB3_191206-225434
2019-12-06 22:56:37+00:00,0.18051525000000002,A01BB3_191206-225434
2019-12-06 22:56:38+00:00,0.17955500000000002,A01BB3_191206-225434
2019-12-06 22:56:39+00:00,0.180195,A01BB3_191206-225434
2019-12-06 22:56:40+00:00,0.183396,A01BB3_191206-225434
2019-12-06 22:56:41+00:00,0.18115575,A01BB3_191206-225434
2019-12-06 22:56:42+00:00,0.1817955,A01BB3_191206-225434
2019-12-06 22:56:43+00:00,0.18083525,A01BB3_191206-225434
2019-12-06 22:56:44+00:00,0.18211575,A01BB3_191206-225434
2019-12-06 22:56:45+00:00,0.182756,A01BB3_191206-225434
2019-12-06 22:56:46+00:00,0.17987525,A01BB3_191206-225434
2019-12-06 22:56:47+00:00,0.13762725,A01BB3_191206-225434
2019-12-06 22:56:48+00:00,0.13122575,A01BB3_191206-225434
2019-12-06 22:56:49+00:00,0.138267,A01BB3_191206-225434
2019-12-06 22:56:50+00:00,0.14466825,A01BB3_191206-225434
2019-12-06 22:56:51+00:00,0.16259174999999998,A01BB3_191206-225434
2019-12-06 22:56:52+00:00,0.16899325,A01BB3_191206-225434
2019-12-06 22:56:53+00:00,0.17059325,A01BB3_191206-225434
2019-12-06 22:56:54+00:00,0.17315375,A01BB3_191206-225434
2019-12-06 22:56:55+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:56:56+00:00,0.171874,A01BB3_191206-225434
2019-12-06 22:56:57+00:00,0.17091325000000002,A01BB3_191206-225434
2019-12-06 22:56:58+00:00,0.173154,A01BB3_191206-225434
2019-12-06 22:56:59+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:57:00+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:57:01+00:00,0.183396,A01BB3_191206-225434
2019-12-06 22:57:02+00:00,0.18051525000000002,A01BB3_191206-225434
2019-12-06 22:57:03+00:00,0.1766745,A01BB3_191206-225434
2019-12-06 22:57:04+00:00,0.174114,A01BB3_191206-225434
2019-12-06 22:57:05+00:00,0.173474,A01BB3_191206-225434
2019-12-06 22:57:06+00:00,0.173794,A01BB3_191206-225434
2019-12-06 22:57:07+00:00,0.174114,A01BB3_191206-225434
2019-12-06 22:57:08+00:00,0.174114,A01BB3_191206-225434
2019-12-06 22:57:09+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:57:10+00:00,0.17379425,A01BB3_191206-225434
2019-12-06 22:57:11+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:57:12+00:00,0.172514,A01BB3_191206-225434
2019-12-06 22:57:13+00:00,0.17059325,A01BB3_191206-225434
2019-12-06 22:57:14+00:00,0.17059325,A01BB3_191206-225434
2019-12-06 22:57:15+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:57:16+00:00,0.17347425,A01BB3_191206-225434
2019-12-06 22:57:17+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:57:18+00:00,0.17123375000000002,A01BB3_191206-225434
2019-12-06 22:57:19+00:00,0.171874,A01BB3_191206-225434
2019-12-06 22:57:20+00:00,0.17123375000000002,A01BB3_191206-225434
2019-12-06 22:57:21+00:00,0.17315375,A01BB3_191206-225434
2019-12-06 22:57:22+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:57:23+00:00,0.171874,A01BB3_191206-225434
2019-12-06 22:57:24+00:00,0.171554,A01BB3_191206-225434
2019-12-06 22:57:25+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:57:26+00:00,0.1709135,A01BB3_191206-225434
2019-12-06 22:57:27+00:00,0.1709135,A01BB3_191206-225434
2019-12-06 22:57:28+00:00,0.1709135,A01BB3_191206-225434
2019-12-06 22:57:29+00:00,0.1718735,A01BB3_191206-225434
2019-12-06 22:57:30+00:00,0.1709135,A01BB3_191206-225434
2019-12-06 22:57:31+00:00,0.17027350000000002,A01BB3_191206-225434
2019-12-06 22:57:32+00:00,0.1718735,A01BB3_191206-225434
2019-12-06 22:57:33+00:00,0.17059325,A01BB3_191206-225434
2019-12-06 22:57:34+00:00,0.169633,A01BB3_191206-225434
2019-12-06 22:57:35+00:00,0.17027325000000001,A01BB3_191206-225434
2019-12-06 22:57:36+00:00,0.17027325,A01BB3_191206-225434
2019-12-06 22:57:37+00:00,0.16739300000000001,A01BB3_191206-225434
2019-12-06 22:57:38+00:00,0.16611275,A01BB3_191206-225434
2019-12-06 22:57:39+00:00,0.18211575,A01BB3_191206-225434
2019-12-06 22:57:40+00:00,0.17731449999999999,A01BB3_191206-225434
2019-12-06 22:57:41+00:00,0.17571425,A01BB3_191206-225434
2019-12-06 22:57:42+00:00,0.17635475,A01BB3_191206-225434
2019-12-06 22:57:43+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:57:44+00:00,0.178915,A01BB3_191206-225434
2019-12-06 22:57:45+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:57:46+00:00,0.17987525,A01BB3_191206-225434
2019-12-06 22:57:47+00:00,0.1811555,A01BB3_191206-225434
2019-12-06 22:57:48+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:57:49+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:57:50+00:00,0.18435625,A01BB3_191206-225434
2019-12-06 22:57:51+00:00,0.18243575,A01BB3_191206-225434
2019-12-06 22:57:52+00:00,0.18147575000000002,A01BB3_191206-225434
2019-12-06 22:57:53+00:00,0.18083525,A01BB3_191206-225434
2019-12-06 22:57:54+00:00,0.1814755,A01BB3_191206-225434
2019-12-06 22:57:55+00:00,0.1817955,A01BB3_191206-225434
2019-12-06 22:57:56+00:00,0.18019525,A01BB3_191206-225434
2019-12-06 22:57:57+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:57:58+00:00,0.183396,A01BB3_191206-225434
2019-12-06 22:57:59+00:00,0.182756,A01BB3_191206-225434
2019-12-06 22:58:00+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:58:01+00:00,0.17827525,A01BB3_191206-225434
2019-12-06 22:58:02+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:58:03+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:58:04+00:00,0.17667475,A01BB3_191206-225434
2019-12-06 22:58:05+00:00,0.17603449999999998,A01BB3_191206-225434
2019-12-06 22:58:06+00:00,0.17475425,A01BB3_191206-225434
2019-12-06 22:58:07+00:00,0.174114,A01BB3_191206-225434
2019-12-06 22:58:08+00:00,0.1763545,A01BB3_191206-225434
2019-12-06 22:58:09+00:00,0.18051525000000002,A01BB3_191206-225434
2019-12-06 22:58:10+00:00,0.18243600000000001,A01BB3_191206-225434
2019-12-06 22:58:11+00:00,0.182116,A01BB3_191206-225434
2019-12-06 22:58:12+00:00,0.179875,A01BB3_191206-225434
2019-12-06 22:58:13+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:58:14+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:58:15+00:00,0.178915,A01BB3_191206-225434
2019-12-06 22:58:16+00:00,0.179875,A01BB3_191206-225434
2019-12-06 22:58:17+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:58:18+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:58:19+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:58:20+00:00,0.17891525,A01BB3_191206-225434
2019-12-06 22:58:21+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:58:22+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:58:23+00:00,0.17475425,A01BB3_191206-225434
2019-12-06 22:58:24+00:00,0.17347425,A01BB3_191206-225434
2019-12-06 22:58:25+00:00,0.1715535,A01BB3_191206-225434
2019-12-06 22:58:26+00:00,0.17123375000000002,A01BB3_191206-225434
2019-12-06 22:58:27+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:58:28+00:00,0.17091325000000002,A01BB3_191206-225434
2019-12-06 22:58:29+00:00,0.17155375,A01BB3_191206-225434
2019-12-06 22:58:30+00:00,0.17379424999999998,A01BB3_191206-225434
2019-12-06 22:58:31+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:58:32+00:00,0.172514,A01BB3_191206-225434
2019-12-06 22:58:33+00:00,0.172514,A01BB3_191206-225434
2019-12-06 22:58:34+00:00,0.17123375000000002,A01BB3_191206-225434
2019-12-06 22:58:35+00:00,0.172194,A01BB3_191206-225434
2019-12-06 22:58:36+00:00,0.172514,A01BB3_191206-225434
2019-12-06 22:58:37+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:58:38+00:00,0.172834,A01BB3_191206-225434
2019-12-06 22:58:39+00:00,0.17315399999999997,A01BB3_191206-225434
2019-12-06 22:58:40+00:00,0.174114,A01BB3_191206-225434
2019-12-06 22:58:41+00:00,0.1769945,A01BB3_191206-225434
2019-12-06 22:58:42+00:00,0.17507425,A01BB3_191206-225434
2019-12-06 22:58:43+00:00,0.1757145,A01BB3_191206-225434
2019-12-06 22:58:44+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:58:45+00:00,0.17539425,A01BB3_191206-225434
2019-12-06 22:58:46+00:00,0.17603449999999998,A01BB3_191206-225434
2019-12-06 22:58:47+00:00,0.1763545,A01BB3_191206-225434
2019-12-06 22:58:48+00:00,0.17603449999999998,A01BB3_191206-225434
2019-12-06 22:58:49+00:00,0.17667475,A01BB3_191206-225434
2019-12-06 22:58:50+00:00,0.1763545,A01BB3_191206-225434
2019-12-06 22:58:51+00:00,0.17635475,A01BB3_191206-225434
2019-12-06 22:58:52+00:00,0.176995,A01BB3_191206-225434
2019-12-06 22:58:53+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:58:54+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:58:55+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:58:56+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:58:57+00:00,0.17699475,A01BB3_191206-225434
2019-12-06 22:58:58+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:58:59+00:00,0.177635,A01BB3_191206-225434
2019-12-06 22:59:00+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:59:01+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:59:02+00:00,0.177315,A01BB3_191206-225434
2019-12-06 22:59:03+00:00,0.17859525,A01BB3_191206-225434
2019-12-06 22:59:04+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:59:05+00:00,0.17891525,A01BB3_191206-225434
2019-12-06 22:59:06+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:59:07+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:59:08+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:59:09+00:00,0.17955500000000002,A01BB3_191206-225434
2019-12-06 22:59:10+00:00,0.17955500000000002,A01BB3_191206-225434
2019-12-06 22:59:11+00:00,0.179875,A01BB3_191206-225434
2019-12-06 22:59:12+00:00,0.17955500000000002,A01BB3_191206-225434
2019-12-06 22:59:13+00:00,0.179235,A01BB3_191206-225434
2019-12-06 22:59:14+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:59:15+00:00,0.17987525000000001,A01BB3_191206-225434
2019-12-06 22:59:16+00:00,0.179235,A01BB3_191206-225434
2019-12-06 22:59:17+00:00,0.18083525,A01BB3_191206-225434
2019-12-06 22:59:18+00:00,0.180195,A01BB3_191206-225434
2019-12-06 22:59:19+00:00,0.18051525000000002,A01BB3_191206-225434
2019-12-06 22:59:20+00:00,0.18211575000000002,A01BB3_191206-225434
2019-12-06 22:59:21+00:00,0.180195,A01BB3_191206-225434
2019-12-06 22:59:22+00:00,0.1805155,A01BB3_191206-225434
2019-12-06 22:59:23+00:00,0.18147575000000002,A01BB3_191206-225434
2019-12-06 22:59:24+00:00,0.1808355,A01BB3_191206-225434
2019-12-06 22:59:25+00:00,0.181796,A01BB3_191206-225434
2019-12-06 22:59:26+00:00,0.18083525,A01BB3_191206-225434
2019-12-06 22:59:27+00:00,0.1821155,A01BB3_191206-225434
2019-12-06 22:59:28+00:00,0.18179575,A01BB3_191206-225434
2019-12-06 22:59:29+00:00,0.18211575,A01BB3_191206-225434
2019-12-06 22:59:30+00:00,0.18243575,A01BB3_191206-225434
2019-12-06 22:59:31+00:00,0.182116,A01BB3_191206-225434
2019-12-06 22:59:32+00:00,0.181796,A01BB3_191206-225434
2019-12-06 22:59:33+00:00,0.18083525,A01BB3_191206-225434
2019-12-06 22:59:34+00:00,0.1805155,A01BB3_191206-225434
2019-12-06 22:59:35+00:00,0.18147575000000002,A01BB3_191206-225434
2019-12-06 22:59:36+00:00,0.1814755,A01BB3_191206-225434
2019-12-06 22:59:37+00:00,0.18307600000000002,A01BB3_191206-225434
2019-12-06 22:59:38+00:00,0.18211575,A01BB3_191206-225434
2019-12-06 22:59:39+00:00,0.18339625,A01BB3_191206-225434
2019-12-06 22:59:40+00:00,0.182436,A01BB3_191206-225434
2019-12-06 22:59:41+00:00,0.182116,A01BB3_191206-225434
2019-12-06 22:59:42+00:00,0.182436,A01BB3_191206-225434
2019-12-06 22:59:43+00:00,0.182756,A01BB3_191206-225434
2019-12-06 22:59:44+00:00,0.17731449999999999,A01BB3_191206-225434
2019-12-06 22:59:45+00:00,0.178915,A01BB3_191206-225434
2019-12-06 22:59:46+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:59:47+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:59:48+00:00,0.17955525,A01BB3_191206-225434
2019-12-06 22:59:49+00:00,0.17859525,A01BB3_191206-225434
2019-12-06 22:59:50+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:59:51+00:00,0.177955,A01BB3_191206-225434
2019-12-06 22:59:52+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:59:53+00:00,0.17923525,A01BB3_191206-225434
2019-12-06 22:59:54+00:00,0.17987525,A01BB3_191206-225434
2019-12-06 22:59:55+00:00,0.17827500000000002,A01BB3_191206-225434
2019-12-06 22:59:56+00:00,0.178915,A01BB3_191206-225434
2019-12-06 22:59:57+00:00,0.178915,A01BB3_191206-225434
2019-12-06 22:59:58+00:00,0.178595,A01BB3_191206-225434
2019-12-06 22:59:59+00:00,0.178595,A01BB3_191206-225434
2019-12-06 23:00:00+00:00,0.179875,A01BB3_191206-225434
2019-12-06 23:00:01+00:00,0.18115550000000002,A01BB3_191206-225434
2019-12-06 23:00:02+00:00,0.18051525000000002,A01BB3_191206-225434
2019-12-06 23:00:03+00:00,0.1817955,A01BB3_191206-225434
2019-12-06 23:00:04+00:00,0.18243575,A01BB3_191206-225434
2019-12-06 23:00:05+00:00,0.18179575,A01BB3_191206-225434
2019-12-06 23:00:06+00:00,0.18115550000000002,A01BB3_191206-225434
2019-12-06 23:00:07+00:00,0.18371625,A01BB3_191206-225434
2019-12-06 23:00:08+00:00,0.18115575,A01BB3_191206-225434
2019-12-06 23:00:09+00:00,0.182756,A01BB3_191206-225434
2019-12-06 23:00:10+00:00,0.183076,A01BB3_191206-225434
2019-12-06 23:00:11+00:00,0.183716,A01BB3_191206-225434
2019-12-06 23:00:12+00:00,0.18499625,A01BB3_191206-225434
2019-12-06 23:00:13+00:00,0.184996,A01BB3_191206-225434
2019-12-06 23:00:14+00:00,0.183716,A01BB3_191206-225434
2019-12-06 23:00:15+00:00,0.184996,A01BB3_191206-225434
2019-12-06 23:00:16+00:00,0.184356,A01BB3_191206-225434
2019-12-06 23:00:17+00:00,0.18531599999999998,A01BB3_191206-225434
2019-12-06 23:00:18+00:00,0.184676,A01BB3_191206-225434
2019-12-06 23:00:19+00:00,0.18531599999999998,A01BB3_191206-225434
2019-12-06 23:00:20+00:00,0.1862765,A01BB3_191206-225434
2019-12-06 23:00:21+00:00,0.18659675,A01BB3_191206-225434
2019-12-06 23:00:22+00:00,0.18531599999999998,A01BB3_191206-225434
2019-12-06 23:00:23+00:00,0.185636,A01BB3_191206-225434
2019-12-06 23:00:24+00:00,0.188517,A01BB3_191206-225434
2019-12-06 23:00:25+00:00,0.18659675,A01BB3_191206-225434
2019-12-06 23:00:26+00:00,0.18819675,A01BB3_191206-225434
2019-12-06 23:00:27+00:00,0.18691675,A01BB3_191206-225434
2019-12-06 23:00:28+00:00,0.187237,A01BB3_191206-225434
2019-12-06 23:00:29+00:00,0.187557,A01BB3_191206-225434
2019-12-06 23:00:30+00:00,0.187237,A01BB3_191206-225434
2019-12-06 23:00:31+00:00,0.188197,A01BB3_191206-225434
2019-12-06 23:00:32+00:00,0.188197,A01BB3_191206-225434
2019-12-06 23:00:33+00:00,0.187237,A01BB3_191206-225434
2019-12-06 23:00:34+00:00,0.188517,A01BB3_191206-225434
2019-12-06 23:00:35+00:00,0.18787700000000002,A01BB3_191206-225434
2019-12-06 23:00:36+00:00,0.18915725,A01BB3_191206-225434
2019-12-06 23:00:37+00:00,0.187557,A01BB3_191206-225434
2019-12-06 23:00:38+00:00,0.19043725,A01BB3_191206-225434
2019-12-06 23:00:39+00:00,0.18947724999999999,A01BB3_191206-225434
2019-12-06 23:00:40+00:00,0.19171775,A01BB3_191206-225434
2019-12-06 23:00:41+00:00,0.198119,A01BB3_191206-225434
2019-12-06 23:00:42+00:00,0.198119,A01BB3_191206-225434
2019-12-06 23:00:43+00:00,0.189157,A01BB3_191206-225434
2019-12-06 23:00:44+00:00,0.1805155,A01BB3_191206-225434
2019-12-06 23:00:45+00:00,0.183716,A01BB3_191206-225434
2019-12-06 23:00:46+00:00,0.19971925000000001,A01BB3_191206-225434
2019-12-06 23:00:47+00:00,0.20324,A01BB3_191206-225434
2019-12-06 23:00:48+00:00,0.17667475,A01BB3_191206-225434
2019-12-06 23:00:49+00:00,0.198759,A01BB3_191206-225434
2019-12-06 23:00:50+00:00,0.17603449999999998,A01BB3_191206-225434
2019-12-06 23:00:51+00:00,0.17251375,A01BB3_191206-225434
2019-12-06 23:00:52+00:00,0.168673,A01BB3_191206-225434
2019-12-06 23:00:53+00:00,0.16387225,A01BB3_191206-225434
2019-12-06 23:00:54+00:00,0.1555505,A01BB3_191206-225434
2019-12-06 23:00:55+00:00,0.17507425,A01BB3_191206-225434
2019-12-06 23:00:56+00:00,0.1814755,A01BB3_191206-225434
2019-12-06 23:00:57+00:00,0.1853165,A01BB3_191206-225434
2019-12-06 23:00:58+00:00,0.1865965,A01BB3_191206-225434
2019-12-06 23:00:59+00:00,0.1862765,A01BB3_191206-225434
2019-12-06 23:01:00+00:00,0.184676,A01BB3_191206-225434
2019-12-06 23:01:01+00:00,0.18691675,A01BB3_191206-225434
2019-12-06 23:01:02+00:00,0.188517,A01BB3_191206-225434
2019-12-06 23:01:03+00:00,0.18755675,A01BB3_191206-225434
2019-12-06 23:01:04+00:00,0.18723675,A01BB3_191206-225434
2019-12-06 23:01:05+00:00,0.18627625,A01BB3_191206-225434
2019-12-06 23:01:06+00:00,0.184356,A01BB3_191206-225434
2019-12-06 23:01:07+00:00,0.1408275,A01BB3_191206-225434
2019-12-06 23:01:08+00:00,0.0,A01BB3_191206-225434
2019-12-06 23:01:09+00:00,0.0,A01BB3_191206-225434
2019-12-06 23:01:10+00:00,0.11842325000000001,A01BB3_191206-225434
2019-12-06 23:01:11+00:00,0.20324,A01BB3_191206-225434
2019-12-06 23:01:12+00:00,0.188837,A01BB3_191206-225434
2019-12-06 23:01:13+00:00,0.1856365,A01BB3_191206-225434
2019-12-06 23:01:14+00:00,0.1904375,A01BB3_191206-225434
2019-12-06 23:01:15+00:00,0.183396,A01BB3_191206-225434
2019-12-06 23:01:16+00:00,0.1865965,A01BB3_191206-225434
2019-12-06 23:01:17+00:00,0.17219375,A01BB3_191206-225434
2019-12-06 23:01:18+00:00,0.1961985,A01BB3_191206-225434
2019-12-06 23:01:19+00:00,0.19427824999999999,A01BB3_191206-225434
2019-12-06 23:01:20+00:00,0.2003595,A01BB3_191206-225434
2019-12-06 23:01:21+00:00,0.198439,A01BB3_191206-225434
