round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,4,2644,0.15128593040847202,1.0,0.0,0.3717600861434878,0.02009637431028191,0.26572577384538726,0.050075590969969164
1,21,2644,0.794251134644478,1.0,0.0,0.4717927624939475,0.02114806128181699,0.38114937052803166,0.060295135886366695
2,24,2644,0.9077155824508321,1.0,1.4106958667654454e-17,0.6139772607553593,0.021467430204762026,0.6956386392064355,0.05151948134764507
3,47,2644,1.7776096822995462,1.0,1.0585561196991747e-17,0.6042631336385355,0.021616483860540405,0.6951551735363002,0.05107085929575232
4,74,2644,2.798789712556732,1.0,1.6104772955541584e-17,0.6108357526814727,0.021039983635073433,0.7218513333637311,0.04819748023418692
5,101,2644,3.8199697428139183,1.0,1.7208107345559408e-17,0.5943125140870589,0.021394433088371977,0.6564426411465806,0.052954622965506834
6,104,2644,3.933434190620272,0.9991121201629558,0.001986986550502695,0.5910921122219353,0.02163358055859131,0.6996109975642371,0.050579575650832424
7,131,2644,4.954614220877458,0.9711505360689046,0.019704988172809784,0.6049467481279541,0.020854633810883483,0.7091865237644336,0.04995672484866424
8,134,2644,5.068078668683812,0.9516199578816436,0.027312955198935118,0.6502263393398091,0.020977548275045235,0.7143748063658011,0.04865298260614391
9,161,2644,6.0892586989409985,0.9628427674305369,0.02449494103164338,0.6102775339319871,0.020975089162802697,0.703640228453427,0.050746630155428726
10,164,2644,6.202723146747353,0.9789392817142673,0.016525023830592293,0.6023523570193589,0.021101413677169674,0.7272549292239702,0.050644209527661785
11,191,2644,7.223903177004539,0.9406213238647276,0.02481932198145088,0.6140321860545914,0.02055804185271599,0.719039940804674,0.04980431930037007
12,220,2644,8.32072617246596,0.930020054800585,0.0328312107547452,0.6014003378828909,0.02056227522195851,0.7299433500212781,0.04887079470935007
13,223,2644,8.434190620272314,0.8826230855686126,0.051484733379235786,0.5819022330824101,0.02108572454981825,0.7265197435787725,0.0489233948200048
14,226,2644,8.547655068078669,0.8789912004046349,0.05078655468047092,0.5808656956333474,0.020429209649528803,0.6966682798926336,0.05006014332358526
15,255,2644,9.64447806354009,0.8454519406478289,0.05709375333606816,0.5957908721361966,0.020866231565484304,0.7386395232367317,0.04836354877087364
16,284,2644,10.741301059001513,0.8465811310659072,0.0556096883715827,0.6433690520275308,0.019828701257437836,0.8013313677176803,0.04290894687178234
17,313,2644,11.838124054462934,0.8469438380624138,0.04511483750012678,0.5855865842442399,0.02068206200482257,0.7193076628332974,0.04927295842514051
18,316,2644,11.951588502269288,0.8724038787278897,0.057286122538978336,0.5998183366688722,0.02137853464488937,0.7793077088294749,0.045317334626158
19,319,2644,12.065052950075643,0.8437995520399528,0.052782688067624435,0.5767322074162218,0.021770256862124183,0.7352148299561712,0.048261758706037924
20,322,2644,12.178517397881997,0.9143518404050544,0.04464803040348241,0.6095519627560659,0.02168692303508099,0.8114892814189136,0.04197169181463062
