round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,9,2644,0.340393343419062,1.0,0.0,0.4384046652190508,0.02016420361020054,0.41036981978714054,0.08723506090328816,0.436197096197263
1,19,2644,0.7186081694402421,1.0,1.3142909079658601e-17,0.4408146560434213,0.020589261679248416,0.36979580476502205,0.08648596869025932,0.42131035219048385
2,29,2644,1.0968229954614221,1.0,1.8586880269489687e-17,0.531756055457095,0.020857431206154808,0.38752623466132785,0.08662182097872351,0.45124817040094933
3,39,2644,1.475037821482602,0.9712647054489676,0.027317648461075806,0.5790963972505996,0.020705947527620422,0.5045137669911409,0.08926783212054587,0.5076973415955571
4,49,2644,1.853252647503782,0.9278423556032378,0.043343126892245246,0.5591721621150735,0.02089500485668405,0.3801259907180381,0.08493516554319681,0.4475962814566349
5,59,2644,2.231467473524962,0.9157221296936096,0.043080901485749834,0.5674122894596537,0.021153287118183785,0.34102457770101186,0.08576143304398591,0.4433848155792922
6,69,2644,2.6096822995461424,0.9014501257379416,0.04304245506936664,0.5662872776151451,0.021184532985723547,0.35782527819213533,0.08658592075831661,0.4527477531640912
7,79,2644,2.987897125567322,0.8817348254345069,0.043288563605853196,0.547088936169816,0.021455103533699425,0.3599483228594103,0.08712321461722303,0.45051703467078963
8,89,2644,3.3661119515885023,0.8786796458493372,0.04205170568955251,0.5476909881922545,0.02135028589467476,0.3700683075930814,0.08905698717976473,0.4838767017363026
9,99,2644,3.7443267776096825,0.8700567786560803,0.03997304414984947,0.5540741558832335,0.021386949453893234,0.3424503147370782,0.08716558431707715,0.47264269410891346
10,109,2644,4.122541603630863,0.8600829966710246,0.04063800413361465,0.5709286242012009,0.021150306508445967,0.4069070957579322,0.09089498916735567,0.5002213577252597
11,119,2644,4.500756429652042,0.8340939136442675,0.04258695572081259,0.5761679656633615,0.021204402134639668,0.40298651938900637,0.09106035263903113,0.5082193303656459
12,129,2644,4.878971255673222,0.8168402449423038,0.044875237925052304,0.6143149480744939,0.02065959280329688,0.49202327952321745,0.0904191793740491,0.5576984295202785
13,139,2644,5.257186081694402,0.824037033553575,0.04203541135840981,0.6283311248109673,0.020374337650768414,0.5175275225258332,0.08947163325103992,0.5597265897309074
14,149,2644,5.635400907715582,0.8056992856787968,0.04094570597160444,0.6346681107477086,0.020301792211826285,0.5150695436637015,0.08931672337546619,0.568471402943147
15,159,2644,6.013615733736763,0.7941899377557512,0.04177689746274179,0.626979593922987,0.02069695162782784,0.4718267617544325,0.08852067021994485,0.5300752074017654
16,169,2644,6.391830559757943,0.7820985226006456,0.041478442959165404,0.6252550603403932,0.020756055358567713,0.46816592774971605,0.08905759231519952,0.5278786796644378
17,179,2644,6.770045385779123,0.7881615345820936,0.04063539257222181,0.6299021135600502,0.020672412691670264,0.4591915755789089,0.08841541636453103,0.5256632390091232
18,189,2644,7.148260211800302,0.7785575873227445,0.04070395420488463,0.6331056302638151,0.020777754600415855,0.45878364576749103,0.08866898471620328,0.5378327866822106
19,199,2644,7.526475037821482,0.7822541027760513,0.039281743329358444,0.6333918426152532,0.020660134457304413,0.4846377487071322,0.08816189161574518,0.550757341891073
20,209,2644,7.904689863842663,0.7815694251274492,0.03644164925368829,0.6306992163565239,0.020724772749149724,0.4800270732181571,0.08849331631237224,0.5365754628683035
