round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,10,2644,0.37821482602118,1.0,3.537464698262028e-18,0.5695327064174371,0.02082197945140854,0.4129341753233624,0.08198616134878275,0.23261307506225837
1,20,2644,0.75642965204236,1.0,1.7910765988207213e-17,0.5788462762543267,0.020388788142801727,0.46011059356526074,0.08276341017664945,0.2522180468952623
2,30,2644,1.13464447806354,0.9766879540238783,0.0290476152481446,0.6354110143308341,0.020706063556023876,0.4423891924226533,0.08451555967426347,0.2543151930876121
3,40,2644,1.51285930408472,0.9527082802722379,0.0377362692823016,0.5949075211112038,0.022209925046842823,0.4805550776347277,0.08778146589538038,0.2644083489636191
4,50,2644,1.8910741301059002,0.8837086174439278,0.05375509479997226,0.6478613922625934,0.020188958851779105,0.5070966698096838,0.08564842663568392,0.28941229600640656
5,60,2644,2.26928895612708,0.9700986718056408,0.021592605960157427,0.632326027349315,0.02086771775642742,0.5513107652266601,0.09027187720577913,0.3076296215370742
6,70,2644,2.6475037821482603,0.9620635282936219,0.024243439313119203,0.6354476473233629,0.02034219117669352,0.5297412237024303,0.09081032422995529,0.3271786677178431
7,80,2644,3.02571860816944,0.9724552563062464,0.01915811554421386,0.6250570590916142,0.020195961686231185,0.5344372209351638,0.09130443530393932,0.394843322673289
8,90,2644,3.40393343419062,0.9274546234982343,0.03266428389363176,0.6244348069261448,0.02075024651802419,0.5553607516631676,0.0835697133197238,0.2971956800590807
9,100,2644,3.7821482602118004,0.9356822553023078,0.028890593107853465,0.6302448530400387,0.02025418833509189,0.5590330372456035,0.09506107912564521,0.40019979743727485
10,110,2644,4.16036308623298,0.9734854029908613,0.015960717961199366,0.6260321695359714,0.020582469671070698,0.5193180777663233,0.09156004221094252,0.3036264221681714
11,120,2644,4.53857791225416,0.925584986854921,0.026944319263598027,0.639410549372592,0.02031469262138173,0.5315466888944793,0.08811820941710691,0.3267175656029762
12,130,2644,4.9167927382753405,0.8865033179549703,0.03301989568702592,0.6493456634259054,0.019787316446038237,0.5169696476462566,0.08359997027329281,0.3078233166640676
13,140,2644,5.295007564296521,0.9310549771784817,0.025522985680853597,0.6359980081628569,0.019793478536426167,0.555824848143932,0.09374062955405629,0.39613433969814904
14,150,2644,5.673222390317701,0.8738161371407691,0.031673292111444616,0.6189851386313463,0.020758061172458986,0.4700734425536146,0.08531490611905342,0.27038471598489283
15,160,2644,6.05143721633888,0.9274601107095953,0.02283147293083471,0.6606550143505561,0.01937732002128967,0.5538974515899387,0.09299597195381418,0.3244766453232879
16,170,2644,6.42965204236006,0.9029801259747421,0.028195488545511682,0.6536680767418762,0.01989519149828445,0.5638292342401346,0.0864252684955197,0.3266211451547939
17,180,2644,6.80786686838124,0.8882980847053301,0.029217996277635744,0.6571427910639879,0.019739683901037863,0.5094084625472121,0.0869473817604567,0.2902898834598611
18,190,2644,7.186081694402421,0.900258574726131,0.025751777764667288,0.6677141906709615,0.020088786729051605,0.518316924961256,0.08499175202647112,0.29111841559328844
19,200,2644,7.564296520423601,0.8980311790196283,0.02500307210072806,0.6396388523673632,0.020596279455592288,0.5246676056796614,0.08254272192769327,0.2772500390497441
20,210,2644,7.942511346444781,0.8831904344931096,0.02644593979475326,0.6472462774071736,0.020078501755902617,0.5396981026347237,0.08652851060503745,0.2906178382997896
