round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,52.0,2644.0,1.966717095310136,0.5223364486625508,0.10066065855222286,0.6531632029958339,0.019726092259863284,0.7725728547472587,0.05052568967520306
1,64.0,2644.0,2.4205748865355523,0.45771449034797096,0.08507652179453215,0.6533013576687877,0.019737111844557443,0.7682422901798928,0.050977922851673525
2,76.0,2644.0,2.8744326777609683,0.39954724501856237,0.07743828520340712,0.6534034802661485,0.01974900559655505,0.7614602417904097,0.05157814363726821
3,88.0,2644.0,3.3282904689863844,0.5228096986127103,0.07184226518397385,0.6522380881719932,0.01977635475060353,0.7498362504200192,0.05288969683938226
4,100.0,2644.0,3.7821482602118004,0.5643531920435225,0.06771188085349293,0.6524750459784452,0.01978605456869156,0.7516477829147504,0.052793896093211334
5,112.0,2644.0,4.236006051437216,0.5969519629757469,0.06371182689309926,0.6520377597117961,0.019802711256676552,0.7495428775078583,0.05312525008027845
6,124.0,2644.0,4.689863842662632,0.6237646448675418,0.061183443324931794,0.6500995895131507,0.019849441887439794,0.7234809086801117,0.05631998646098952
7,136.0,2644.0,5.143721633888048,0.6442816131650715,0.05486394783768797,0.6521718442662253,0.019855863599892973,0.732846948215235,0.05537219738454797
8,148.0,2644.0,5.597579425113464,0.6405627925189028,0.05381177960227366,0.6502850342284809,0.019842833993488435,0.71663953403534,0.056694920685219606
9,160.0,2644.0,6.05143721633888,0.6415314082133496,0.05084972707278367,0.6482098012979995,0.019836619163687907,0.7096471237870938,0.05729490466527934
10,172.0,2644.0,6.505295007564296,0.6487775781261407,0.04977801049976845,0.6512423893185715,0.019839035587288622,0.7127308449110527,0.05731518696435663
