round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7948757666157419,0.04029164926699507,0.6067121463942083,0.025893166731739845,0.6921379564843438,0.12123519646745708
1,0.7986547766575314,0.032250314722274784,0.630411080144944,0.0245959034371756,0.7278499478172611,0.12471752585895672
2,0.7556157393941152,0.030246792477401578,0.6218540867806007,0.024828209880777954,0.7603306516527965,0.1160182573861481
3,0.7534691753920206,0.026454125403968107,0.6168835744857701,0.024626238777950383,0.7190539612875287,0.11763968812081847
4,0.8366612591476347,0.019349121357161474,0.6469552661036894,0.023760059801260884,0.5575846328669772,0.13474716318919236
5,0.8469730477870842,0.01739596324853457,0.6642636465891835,0.02406641491641909,0.5940880609431819,0.14886352724348295
6,0.7884998982694962,0.019614842748269624,0.6464025214442367,0.024422608275745387,0.5849475796018422,0.15356466953540598
7,0.7353612274582174,0.020676115015442007,0.6291647972783206,0.024428504378816714,0.7551747633557867,0.11522952178467795
8,0.7820807182096337,0.017069315015246667,0.6450953655520443,0.02426351102484356,0.6956595221431293,0.12366241370478023
9,0.7886919034749438,0.016733745741426578,0.6547594873589937,0.024062815017844817,0.6795169963154096,0.13498633157217207
10,0.7724876612584719,0.016874094515425667,0.65239143408371,0.024249119032740605,0.6895983760044857,0.12456106392693475
11,0.7480895507477405,0.016355714301123772,0.6449881519358961,0.024213676971694714,0.6883753844415244,0.12475670695074476
12,0.7943889465824739,0.014563460478727886,0.648850297483648,0.024083916152338247,0.6061863405180541,0.13043665646755445
13,0.7590502966795833,0.015421158533632654,0.6362822239392757,0.02476160219812506,0.7107666736879362,0.12393588822377903
14,0.7572101118972674,0.014621260044559463,0.6395547169419065,0.024917523656301042,0.6569179436825615,0.1183005171398085
15,0.825033404323382,0.012333029253851758,0.6591806844994257,0.0243748564576788,0.5112651944852215,0.15214473380594196
16,0.7612312573057749,0.013891066743581279,0.6534807310016156,0.02473733513326744,0.5884518519633725,0.1436652810905774
17,0.7763557253008433,0.013428692214852418,0.6575165916318199,0.024710582283091014,0.5984388032362564,0.13497352264786644
18,0.807424654196935,0.011967878511082974,0.6688990355437393,0.023783917567629945,0.5345589925454216,0.1440353071367218
19,0.7971484105441152,0.012330706071190337,0.6696925067760564,0.023896530029640456,0.5176322646772208,0.1344568336128473
