round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9277598101167484,0.03403656923882347,0.5175313113751248,0.20601391061966895,0.36652361555620216,0.22298511883339805
1,0.9263613557116444,0.037184468815512,0.4345059000611739,0.21307236563034823,0.3066979439433614,0.20530560258465946
2,0.8621633817007536,0.045214026684887096,0.4240945861103062,0.20634523949726202,0.32014313193030103,0.2013844808702438
3,0.8152693622051751,0.04264523573103683,0.5763045333075759,0.2350792753874183,0.15066353085701356,0.1473494309376061
4,0.8622228437483787,0.0376641619510294,0.3410315850478122,0.19167152032720544,0.24633158762486665,0.18721154794503037
5,0.8411458141495236,0.04081355436811555,0.5929182362600213,0.23138432112686366,0.24633158762486665,0.18721154794503037
6,0.9091155039956111,0.02649364007985396,0.46372710003541645,0.2044669287403847,0.4737287039731032,0.2266414571929731
7,0.8806369632248402,0.029910515849608396,0.5688269100743746,0.20598136869040642,0.6519922089677692,0.2357182489339351
8,0.8365158763439522,0.033040731332123284,0.5327091181300107,0.193630298179939,0.47140917466783044,0.24399046337195474
9,0.8877429713840954,0.02688909429049209,0.5496766637689559,0.20638913990257016,0.46972084828500305,0.2535443611455532
10,0.868467865702735,0.02681539471071508,0.6155511687433594,0.21097929376760147,0.44329195357708595,0.21536592441972574
11,0.8740394771515239,0.02494495837641099,0.6882089329984867,0.21379599490978302,0.529993857692432,0.2296848284452775
12,0.7626081562595965,0.031143060709558443,0.5778852345535915,0.19743290888672838,0.4247175346717099,0.21577292652743538
