round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8356939534261362,0.029422063143689465,0.6387256851635236,0.020290054543245267,0.7597415419403946,0.04978673497150177
1,0.7922072125671105,0.027960935501411682,0.6757209557487196,0.020121666900496885,0.8219349898790284,0.04473767088932391
2,0.7853075411363336,0.02458132638260471,0.6792644418018702,0.018821113172745978,0.8414975479593415,0.040945846120718735
3,0.7607217610303867,0.023382709008510177,0.7044444548274775,0.01924507546205824,0.8208992262665191,0.04285968597573426
4,0.7343871278247487,0.02322849315947069,0.685822331617045,0.019109426190111627,0.8542064455072,0.03819247024372605
5,0.7261957595232458,0.021557920647441057,0.6958552921564026,0.01875296368974058,0.8493162023775515,0.03997997440355543
6,0.7148963085105927,0.02090333529276494,0.7004161748403417,0.018793842488852956,0.8596053256487644,0.037961845456873186
7,0.7081712143948146,0.020494282009608282,0.6967586281817741,0.019010660089258415,0.8645898720878988,0.03532221498771999
8,0.7087363823005933,0.019375090977284137,0.6963071743787885,0.018808558982136937,0.8598453493459984,0.035895146120555034
9,0.7096069853110023,0.017830085976781943,0.6971868746055825,0.018964607433747935,0.8648750810790669,0.03518655558793316
10,0.7008279943832887,0.01751918033068688,0.6912284328328498,0.019008845930444884,0.8572470838021223,0.036656672119667104
11,0.6905935363329092,0.016387653553775958,0.6983897380639016,0.01883523312726878,0.8618138504168671,0.03562383170529474
12,0.701512707675038,0.01694480303045311,0.6980254455290696,0.018741793521359414,0.8485487320386456,0.037625602310663024
13,0.6892074384960762,0.016095297279607148,0.6950497881046869,0.018744646533290204,0.8595677312990235,0.0361341893454164
14,0.676640438395283,0.015977926417437796,0.6970125278252538,0.01913572710580256,0.8529782681721862,0.0380195218355965
15,0.7089387576569093,0.014564089104890487,0.6880790887018676,0.019127881545557626,0.8632342438417692,0.03537979531109207
16,0.6953347312195275,0.014273558138236732,0.6943395216957815,0.01861015441835608,0.8608057641030318,0.03620639723617167
17,0.6863903073459264,0.014648499474585552,0.6955367138983898,0.0189774956044991,0.8578273811551569,0.036331311027821715
18,0.686359896452824,0.014002222166629613,0.6984245817316412,0.019006637983554318,0.8619253166955587,0.03611986192971366
19,0.702326962324611,0.013866313539050304,0.6992806895529461,0.01896983016620418,0.8547638176874757,0.03693649839164575
20,0.6995749389417879,0.012842762194906678,0.6931859984760493,0.018917077758130157,0.8575428202134331,0.0369900915343792
21,0.694653023192275,0.012789640002955578,0.6952035039729832,0.018953428727057242,0.8562262825370975,0.03705921412601228
22,0.7005569843653489,0.011914384209465927,0.6896972912485794,0.018880558872478328,0.8561734817502061,0.037245011787200695
23,0.6921135752558789,0.012177526304637032,0.695383690004583,0.01860283187499223,0.864828615991215,0.03544044145670503
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.8404494233107144,0.039539401956229445
