round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8065646586788175,0.037319501352131176,0.5870021076303124,0.02607815140082968,0.3704039404408302,0.17174683688493075
1,0.7923716041758077,0.032370926572833025,0.5921031651282354,0.02615436394928705,0.4809143286065305,0.2080612508743667
2,0.759635212504442,0.02958909599457756,0.6117530607435847,0.025621851057056742,0.4285947612663299,0.19349052894453891
3,0.7923916527028106,0.02571755564679613,0.6260803638418317,0.024429545212640742,0.24134342544506612,0.12994131963243574
4,0.7489317729016653,0.024082715857370846,0.6287369316244794,0.024586219023264064,0.26257852339422466,0.14781159245228329
5,0.7734467765344086,0.022277514321071976,0.6457222249182462,0.024159021018745206,0.2632214771800606,0.15410753946691647
6,0.7474384440147376,0.022265410492542183,0.6432840270644294,0.024025836699720204,0.38208407115482446,0.18835782273910395
7,0.7259425375217698,0.019845979552052615,0.6379943062521015,0.024379177816861462,0.44222560036335545,0.18198380260988686
8,0.7776867469455596,0.018175222289256537,0.6484431730248396,0.0240866565841041,0.41336640114476253,0.16619106267569736
9,0.7332310407789691,0.017609349475193683,0.6402891550867658,0.024593325889870128,0.45501798206517596,0.18589403182098976
10,0.7363672462002402,0.017576577097109223,0.6521214490349041,0.023877446374167843,0.4723174118687324,0.20876620944774923
11,0.7606999102233304,0.016746401377301517,0.6482898173299945,0.0244410425104144,0.37990023287592317,0.180555131819441
12,0.7553976227381111,0.01585327050069975,0.6514588625615443,0.02428789901861457,0.38958266363766064,0.19292648684099714
13,0.8148845697865658,0.013283126510504058,0.6613525966974021,0.0244234775247028,0.24902729108348856,0.14810279743709173
14,0.7383960178836642,0.015553987039064545,0.652900164575882,0.024393795023887884,0.2993367252967343,0.17281486269032817
15,0.8093113601941572,0.012840599521460291,0.6731223138796367,0.023779086049561204,0.30964819540037125,0.2061799186244331
16,0.7487957733395404,0.014310626564939246,0.6514649236595145,0.024279483593679145,0.2902969865518635,0.15082942715888148
17,0.72897025986996,0.014162109400873155,0.6536727254142356,0.0241507829206414,0.28892343742358745,0.16607751592194747
18,0.712390325459932,0.013890081179023102,0.6522295849115862,0.024324087119843543,0.3220628714356205,0.14412082693911624
19,0.7975015323590726,0.012315130723355125,0.668598435688546,0.02416453555399247,0.31836574185951433,0.17343333593818855
