round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8689365857431595,0.04213900764684983,0.2715345427238754,0.13773763227798386,0.6973390899255599,0.1987678478183046
1,0.9281825622672834,0.027910625978720988,0.51371254483796,0.1901868716785141,0.6184507662000033,0.19680223796608215
2,0.9146112589222394,0.027848216435631203,0.4690671109068119,0.1948619280264269,0.6790031729884223,0.18803934438203998
3,0.9388169002723784,0.020828679172608177,0.4894043112824711,0.20708668261843877,0.3129145876729803,0.16745548018464185
4,0.852353592644783,0.03336701293527278,0.5178296346350297,0.1832127635017656,0.8760538277705113,0.11408606727630402
5,0.8582779113076848,0.030775597502321686,0.5147527812638674,0.228724530675506,0.5174992733614301,0.20672798543891835
6,0.8777791313385478,0.025902343471198536,0.5138975948939115,0.190106147821123,0.6220343054142647,0.22032026032863314
7,0.9015019941645666,0.02294600994385535,0.4712328183917452,0.21060585724718978,0.6772681215585591,0.20404012114846123
8,0.8409618572117943,0.02935425476217373,0.4346471814052704,0.18523233348399554,0.6397085775646304,0.2155259906963666
9,0.8827580097784952,0.023352920908075128,0.5876199825941629,0.19351407997925807,0.3500526812963232,0.1767684319309187
10,0.8530575053021148,0.025385243304126004,0.5984666080424784,0.21689708870564073,0.5853487461447786,0.20121758672497195
11,0.8616566460227627,0.02560161394103567,0.5503232801071527,0.19527696364980465,0.5898385651310372,0.2099886041642411
12,0.8143152950277024,0.028571130605697954,0.5692767648115763,0.20748986526450952,0.42098471636874485,0.2099924491439034
