round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8723404044778621,0.025241743457091056,0.6393716846066143,0.0207067616335615,0.43210281525758776,0.08608949986779665
1,0.7460295576154206,0.030122963897120006,0.6714126566869415,0.019337892389076374,0.38002948997877606,0.0819805390715816
2,0.7263243809574569,0.02762562820941161,0.6898942035937143,0.01842159202896906,0.49812274412978613,0.08866639615973097
3,0.732411225954135,0.025465610054911235,0.6931818172104179,0.01899512493188203,0.5514089114063873,0.08986744725077689
4,0.6930678058518039,0.02384002384249733,0.6869658594570306,0.018781874554801025,0.4942719671691652,0.08344094659822456
5,0.6866420949910739,0.022127144512952345,0.6950205457340856,0.018841532141218423,0.538230794334912,0.09305534560316707
6,0.6701169173875355,0.02284696953948134,0.6941961654138993,0.018379129984640967,0.527787362205532,0.08316761745818155
7,0.6926265265268813,0.020261039420512224,0.6765040255574388,0.019245726376977045,0.5713172718396308,0.08127841263024467
8,0.6421121543536381,0.019873739260730047,0.6968298255177365,0.019349053150070784,0.5314973379800951,0.08329585446257934
9,0.6688019503936531,0.018527720414928096,0.6778985110081432,0.018753638525979627,0.5283883941052754,0.0803004759377589
10,0.6725622672988067,0.018763839993194652,0.69543294749749,0.01837857488351429,0.5381338718828237,0.08224461022679544
11,0.6539529063836471,0.01797030562665829,0.688413876678993,0.01880955511743675,0.5864065857833658,0.08081173596977925
12,0.6496884578040795,0.016677757984908982,0.6879218844520519,0.018879840592095104,0.6073874194601273,0.08050785236355965
13,0.6457494320184678,0.01635847988240123,0.6917130475050716,0.01884227678111703,0.5350457446839514,0.08737975423211991
14,0.6443771226660808,0.016522061550943955,0.69261900456731,0.01900887724421715,0.5494643674462447,0.08635532829513179
15,0.6334196074678419,0.0170084324397079,0.6943317398836408,0.019011344170514425,0.5511150613980111,0.0840020478949402
16,0.6328595403620753,0.01566494622578702,0.6966584799678813,0.01877560170990661,0.553417570051742,0.08432345614253946
17,0.6247843314020586,0.015266217078006196,0.6754337480879903,0.01961095328708799,0.5910780457161907,0.08739194336708236
18,0.6452919236136768,0.014157854743674914,0.6993924005078989,0.019034792395741393,0.5667467901611786,0.08657295310219484
19,0.6566014004707236,0.013861219571684794,0.6979739400496455,0.01890259909205298,0.540562209017124,0.08559014443412714
20,0.6548482945899646,0.013040826747808685,0.7007358393831775,0.019179605091425318,0.524564959331079,0.08665359599971251
21,0.6740277012986455,0.012719962854330438,0.6942084271118745,0.018695758837848464,0.5857955102776323,0.08603840850000219
22,0.6715265901183465,0.012428956285941544,0.6996286550504628,0.019099113637534797,0.5767890489592857,0.08520997831611243
23,0.6775718777294544,0.01257421654434979,0.6859418737589743,0.01899930599564969,0.5758172702898761,0.0883330880164815
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.5767466935920882,0.08627748019402974
