round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7268165605815321,0.06388399276569538,0.6332474850787083,0.06738570853776134,0.591603978634953,0.07655309836967361
1,0.6460269453902083,0.05938734063074257,0.6032308354537947,0.06765418948960825,0.5722536328405438,0.07970539233644457
2,0.7144157975868017,0.05283476337024212,0.7338131046965041,0.059913337931455285,0.7872663409134032,0.06472812729789838
3,0.7297917788954433,0.04724782067650099,0.7171280267559311,0.06282364740944307,0.6720156922736578,0.07809880081174402
4,0.6744377969721237,0.04691807212633923,0.7177845145595108,0.061507263697681586,0.6356447610786767,0.07994144360937362
5,0.7014015492380575,0.045057401537261205,0.8221433749352651,0.04995607127168483,0.7826927981340949,0.06484416558525691
6,0.7342406096240041,0.039791181687594525,0.7039327166485979,0.06501383346015795,0.7362452012452286,0.06891728657436823
7,0.7228011264617208,0.038550512168898404,0.7874971507505114,0.05633974421652056,0.7491494889025848,0.06593215063998381
8,0.7720987408503649,0.03478478750963964,0.7677727737775522,0.059405512712675815,0.7220871955147424,0.0678750219084172
9,0.7688555016116446,0.03488354733904435,0.8083014375881347,0.05179173429093094,0.8119843024239287,0.06064074052146928
10,0.7636226945425635,0.032242968848046845,0.7577664451633318,0.06077498712447308,0.7614057582701285,0.06506908430971833
11,0.7250600937306995,0.03264365990942098,0.7539844773575879,0.06085703889947486,0.707244714896149,0.07063900167089976
12,0.7553371785689517,0.030907098406320044,0.8133513241415733,0.054334712294201275,0.7517175094996174,0.07011676502256764
