round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,log_loss,Best_F1
0,0.6696711884589929,0.09245017220115395,0.4138045049944947,0.20904720676397107,0.5604254112992715,0.25082530357023974,,
1,0.6189903957974981,0.07220384776490546,0.4138045049944947,0.20904720676397107,0.5604254112992715,0.25082530357023974,0.6974789568700461,
2,0.5696916491618417,0.061816035204178645,0.4138045049944947,0.20904720676397107,0.5604254112992715,0.25082530357023974,0.6990714534462408,
3,0.5718123754239329,0.05396979099973235,0.4138045049944947,0.20904720676397107,0.5287487335359676,0.2467441067589748,0.7005881766461817,
4,0.5774497712846629,0.05141336120280705,0.4293851619949679,0.2136285615409925,0.49466396487673087,0.24496607574252274,0.7021579647580611,
