round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.6283032589616349,0.06865587494487002,,,0.7552356699616973,0.20711146208332756
1,0.7401319590461931,0.053368268871113754,,,0.4223740110726413,0.20244937413324512
2,0.74631569922392,0.04893614927737592,,,0.771290163413451,0.18949634095767634
3,0.7531342462561831,0.045058793223405294,,,0.5263711174670079,0.2044883380556528
4,0.7810492358299305,0.039636384476529556,,,0.5263711174670079,0.2044883380556528
5,0.8052055631667441,0.03614944039602175,,,0.6336783079933764,0.19311634501533445
6,0.8005685294407442,0.033492428477435006,,,0.6345622794252932,0.1926530077681066
7,0.8064924405367699,0.03279274025055726,,,0.4729840935320387,0.20301424030077422
8,0.7933033900962236,0.03148158181339233,,,0.5542099453058357,0.20157923527061408
9,0.8083343469711598,0.029152904854758604,,,0.4729840935320387,0.20301424030077422
10,0.8201663695694101,0.027922202201297843,,,0.5012887416997006,0.20409747446986123
11,0.8227539165928431,0.027934956699008612,,,0.4729840935320387,0.20301424030077422
12,0.8201263281975304,0.02570245315436186,,,0.5012887416997006,0.20409747446986123
13,0.8402376760256507,0.024034581948241426,,,0.5012887416997006,0.20409747446986123
