round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,581,2644,21.97428139183056,0.8201459503286733,0.020817123759783097,0.6676915884302479,0.01908087437112288,0.7239119276790552,0.05421033955854135,0.7841386439787239
1,681,2644,25.75642965204236,0.761079894769055,0.022238905337234348,0.6913478628045641,0.018851603786678703,0.8243634997859148,0.044393660504483366,0.8708343229030988
2,781,2644,29.538577912254162,0.7823181021503933,0.01900400919737363,0.6957552874012629,0.019201960596556367,0.7908019073984035,0.0501457840013884,0.8204398601339234
3,881,2644,33.32072617246596,0.7660213480236968,0.018960589997129376,0.6990563052170099,0.01871262281231568,0.8256015287872582,0.044000261591564366,0.8450957100869542
4,981,2644,37.10287443267776,0.7607638789027619,0.01806733985626115,0.6933057322721008,0.019318508429143316,0.8193298560811306,0.045067701150603184,0.8709670755075747
5,1081,2644,40.885022692889564,0.7570180675059762,0.017878245981110003,0.7072324411701156,0.018809986193936153,0.8012979667559689,0.0506008307350446,0.8400115283862803
6,1181,2644,44.66717095310136,0.7381179259657294,0.017183818949632536,0.7054983685660745,0.018990264394175036,0.7872278902800245,0.054347612487605605,0.8570948552669471
7,1281,2644,48.44931921331316,0.7363825659535874,0.016442233290278937,0.6961098100742661,0.01891524695792068,0.7852857454524335,0.05105659912171015,0.8101945794788343
8,1381,2644,52.231467473524965,0.7253355579952517,0.01633014754154156,0.7037834492948839,0.018746098275803487,0.8010830440226991,0.049157173882493584,0.8471816242681092
9,1481,2644,56.01361573373676,0.7213241642205213,0.016149287024971776,0.70113596539079,0.01885012105484178,0.8250854526991345,0.0445365808696271,0.8629351914244098
10,1581,2644,59.79576399394856,0.7346333646221758,0.015089402962107252,0.7076241031328941,0.018930584036915315,0.8091479733186095,0.04712459539050049,0.8582175636210603
11,1681,2644,63.57791225416036,0.714816955859357,0.014742414191401682,0.701057726040068,0.019025287257080588,0.8012225845793427,0.04898970477558515,0.843219018020657
12,1781,2644,67.36006051437217,0.725341953773464,0.014378937964202244,0.7023217827681995,0.01890065972909646,0.7973861345601901,0.05018309012312292,0.8498680392422868
13,1881,2644,71.14220877458396,0.7098194421862792,0.014124148739248095,0.6992875590127996,0.018753685063287995,0.8052191789778979,0.04896177802923461,0.8419367639351556
14,1981,2644,74.92435703479576,0.7076037717588365,0.01408184989443556,0.7101313813570682,0.018852974120775624,0.797050207305222,0.05031305650522738,0.8462696854999594
15,2081,2644,78.70650529500756,0.7064841907466437,0.013519795109431614,0.6894516360486773,0.019004415687458486,0.7948403370161429,0.049726762919695376,0.8418843947726258
16,2181,2644,82.48865355521936,0.6961409074783258,0.013785776784785035,0.7000863447410297,0.019051937235717128,0.8151451001541677,0.04706270972379331,0.8580180057120097
17,2281,2644,86.27080181543117,0.6909326576525643,0.013331794325527002,0.6998617028983443,0.018779508017983625,0.8057804320361428,0.05026240509029299,0.8685671911426855
18,2381,2644,90.05295007564297,0.7095462404212936,0.012563965809577436,0.7080288306196507,0.018984943131728844,0.794561396094665,0.0521268054131816,0.8635847032089926
19,2481,2644,93.83509833585477,0.7032214131784641,0.011990302559793926,0.7006640317974179,0.018893822326883865,0.7971051702550295,0.05056360187806245,0.8496243999214128
20,2581,2644,97.61724659606656,0.6970200520790122,0.012131307557525376,0.7047223121392485,0.0189333521344336,0.8060728069923738,0.04982246141073939,0.860587070654196
21,2644,2644,100.0,0.7083776868986902,0.012306951518671056,0.7014229475953558,0.018847744597433838,0.8084722762087574,0.04965987964057565,0.874453646886604
