round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.920061705039975,0.028964865204831255,0.4934965269286483,0.1012487287385774,0.43925181026484933,0.18604774461555418
1,0.8515116047579708,0.03953008329620673,0.5712586135539193,0.10312451394590963,0.534299724570537,0.19186892818317905
2,0.9487283172176415,0.019053607076338335,0.6807530815052565,0.09299626796885287,0.46842862642762345,0.18913007481583027
3,0.8799655879287371,0.031429936408217736,0.5624763600458098,0.10212336279285454,0.7276101754035555,0.16835340808444804
4,0.9054223758509895,0.024685084869849883,0.6468530805686468,0.09721119407438825,0.7487970042884787,0.16838864412355267
5,0.8245265162876657,0.03269193798193519,0.6070693840334791,0.10063165009744596,0.7241373471062538,0.16832524493720513
6,0.8562238547313868,0.028611613896329463,0.6078204103704836,0.10022417478514684,0.7359097856339581,0.16344133509960995
7,0.834531327710619,0.030044416058944354,0.581394289640526,0.10082552109258996,0.8383989269395489,0.11943287542570692
8,0.8327615592207954,0.02994769435062916,0.4628784914238862,0.10142711099151698,0.8398720331267975,0.12587375314557836
9,0.8616304756382457,0.025668795135929918,0.6076229361671738,0.10437245132045107,0.7934692967792266,0.14225487093955735
10,0.7676405009221132,0.03124696761232585,0.41180446825442185,0.0991788080020021,0.7295551517467266,0.17302293182819867
11,0.7854786022709069,0.029956783559769922,0.47480029312284283,0.10346789503319861,0.7714234695428276,0.15829016026064535
12,0.7740739513410642,0.03074925291062145,0.5785640918868494,0.09923866655636415,0.7971719994036945,0.15676916236853614
13,0.7833775943027589,0.02988927171162406,0.499695683806992,0.10363672469652944,0.8071288540947518,0.16658613498215002
