round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9089053642516162,0.03364697860231724,0.7219165975859421,0.06228910207464218,0.7603869295148465,0.06331204855867177
1,0.8963161108179768,0.0349489564963714,0.6741259596507527,0.06586528394292158,0.7954119825954392,0.05960333337615774
2,0.9355128401654306,0.023184160364124344,0.6514597892901609,0.06754280692437695,0.6791277125350403,0.07203292039845399
3,0.8985738868161929,0.028404072304118,0.6992466982656589,0.06302222708616137,0.6805579460219047,0.07125465557602778
4,0.9162957557224354,0.024965282283289328,0.7130376930668962,0.060219145369268055,0.8351386942971599,0.05583908833554611
5,0.8930496823194012,0.026666372058186692,0.5985117229309973,0.06786489352942683,0.7417247385977541,0.06706147280059543
6,0.8628123423904571,0.02814168643397988,0.6376754017521576,0.06609852928060092,0.8061159007520174,0.06070385173906035
7,0.8655968164909611,0.02700217360031507,0.6626993460292654,0.06451940711344094,0.8285822675599789,0.055034310957283755
8,0.8646488036360656,0.026834559976788283,0.5735701780296851,0.06983906183479081,0.8117246872763257,0.059177798853562204
9,0.836042310303405,0.027754037803550867,0.5444730944475268,0.06997461392500492,0.7663707188447767,0.06315299625749762
10,0.8039011828310388,0.031009649298813557,0.6027534849655949,0.06898612108513089,0.8328614361318032,0.05378960740536398
11,0.833384391870143,0.027207993767774084,0.5864541704313858,0.06936295826093579,0.8287201622494965,0.05506620214588695
12,0.7974563818994379,0.02962906496889256,0.5481169030645138,0.06894492454095394,0.8121617983383687,0.05722391867427953
