round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,4,2644,0.15128593040847202,1.0,0.0,0.3717600861434878,0.02009637431028191,0.24776773658260573,0.10562719269143923
1,16,2644,0.6051437216338881,1.0,9.95505543915299e-18,0.5917891495070711,0.02165275095949572,0.6496719362182141,0.10738578860557302
2,28,2644,1.059001512859304,1.0,2.4348128092298118e-17,0.6208640084860824,0.02127514367278025,0.7422195494125919,0.09680005324419735
3,40,2644,1.51285930408472,1.0,1.21679693954311e-17,0.6070386513651026,0.021614645956401602,0.6730027120071863,0.10961403927156425
4,52,2644,1.966717095310136,1.0,1.4482780426361834e-17,0.6100902921124837,0.021130029562264833,0.5962448646105107,0.11903500867845014
5,64,2644,2.4205748865355523,1.0,1.9557274553331352e-17,0.612588669493876,0.021223961326709513,0.5746765714104723,0.11830162269853146
6,76,2644,2.8744326777609683,1.0,2.3563171412833087e-17,0.6354566759588852,0.02068641179636661,0.6232051673476685,0.11716412082671493
7,88,2644,3.3282904689863844,0.9979655561359227,0.00322278349337607,0.6662433533388866,0.020239741281194545,0.6270054997355112,0.11083435007821986
8,100,2644,3.7821482602118004,0.994908182089412,0.005618455948271773,0.6702155707524339,0.01991161431847405,0.5881487653492877,0.12265166449770253
9,112,2644,4.236006051437216,0.9983407856053031,0.0022501113915485843,0.6604557180308815,0.020809269548935708,0.656018681113885,0.11481711375436443
10,124,2644,4.689863842662632,0.9948859816203663,0.005299367495940296,0.640362524252491,0.020731766548389024,0.5926276003398084,0.12210276530491614
11,136,2644,5.143721633888048,0.9902670168186278,0.006312249884328941,0.6441437569573641,0.020420405941302802,0.5842881434465635,0.12480406855410546
12,148,2644,5.597579425113464,0.9744568613006445,0.0123724435438754,0.6135291923855132,0.020842385187363838,0.5119048468720461,0.1280162878507132
13,160,2644,6.05143721633888,0.9287410273604413,0.022147492119625536,0.5997037158079741,0.02036856516259388,0.4694520739822463,0.13927499058730855
14,172,2644,6.505295007564296,0.97198845983777,0.011744310693266712,0.619668715053884,0.020356506774731803,0.425448765709443,0.1333057459123197
15,184,2644,6.959152798789712,0.9908569785640864,0.005768727495663003,0.644241848275719,0.01995828250999755,0.5744616763267045,0.12138009028720341
16,196,2644,7.413010590015128,0.9512514578786526,0.015961164099131824,0.6244409124324957,0.020543061695272046,0.4574133025935056,0.12256994696234574
17,208,2644,7.866868381240544,0.9592511384748055,0.014460820427030055,0.6353084436262395,0.020287762227244106,0.4748819246960308,0.13275659969416595
18,220,2644,8.32072617246596,0.9491133430352999,0.015101987605551833,0.6249921778756049,0.019978968999717094,0.5465987206500817,0.13383753714521987
19,232,2644,8.774583963691377,0.9217886821660943,0.01953355076321043,0.6124525107235325,0.02072217647445789,0.4602407136609097,0.13729766786803368
20,244,2644,9.228441754916792,0.9125067211057982,0.021111239999647216,0.6179644327684848,0.020376983033189477,0.4758064043531201,0.14079896112003507
