round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,581,2644,21.97428139183056,0.7557593590905074,0.02418767850268422,0.6604286929526357,0.019802449294190973,0.783304180177041,0.046557704044256736,0.7568152407081116
1,681,2644,25.75642965204236,0.7305464491762866,0.02384942231908319,0.6731153137850018,0.019205887543543895,0.7784592766427825,0.053109689148102476,0.8115080701255786
2,781,2644,29.538577912254162,0.76433704772752,0.020213253826506523,0.6682689475111258,0.01919641983822237,0.8113568280985408,0.04576414190000201,0.7934259852308128
3,881,2644,33.32072617246596,0.7397605084822976,0.01945070009940294,0.6851674219559697,0.01960812402225849,0.773179101761505,0.05186435573262528,0.7385802370339514
4,981,2644,37.10287443267776,0.7404901196758285,0.018601254920876022,0.6860059648155289,0.01902365185488757,0.7947188223621344,0.04479860838833972,0.8215387878465276
5,1081,2644,40.885022692889564,0.718367612556113,0.01801135524629131,0.6925949661564318,0.01952387045939725,0.7953599113954111,0.047612500378876425,0.7594606669251012
6,1181,2644,44.66717095310136,0.7160468632813478,0.01744352811059829,0.6866185618910543,0.018914853753091928,0.7974892915095483,0.048373906956954746,0.7498585621424535
7,1281,2644,48.44931921331316,0.6926746087312036,0.0175007645523523,0.6918830754919109,0.01902097782998887,0.7965675019658167,0.048627826648623446,0.8412492913008462
8,1381,2644,52.231467473524965,0.7046499129089302,0.0168646473302664,0.6863057751050541,0.01925167356467428,0.8085141721157181,0.04615240178000302,0.8159514791307347
9,1481,2644,56.01361573373676,0.6955813730665024,0.01593352302222847,0.6887409020989117,0.019042703618898017,0.8094263986878721,0.04840446302153277,0.858315873205466
10,1581,2644,59.79576399394856,0.6922088330129395,0.016259178519631674,0.7006173241547387,0.01902140125943412,0.7937897289246045,0.05098861118986012,0.8063753815532205
11,1681,2644,63.57791225416036,0.701329366114975,0.015322381606708676,0.6880813341778145,0.018729880762853424,0.7694554828292074,0.05443857655881259,0.7806287601532941
12,1781,2644,67.36006051437217,0.699709685125749,0.01458285950654888,0.6893485553972971,0.01896989048383935,0.7970746640715362,0.04743474245623803,0.8286423695093492
13,1881,2644,71.14220877458396,0.7040047101943542,0.01480717352306034,0.6888432496429663,0.018912385295029196,0.773674345745065,0.05283841287360313,0.7843424001575549
14,1981,2644,74.92435703479576,0.695672452212811,0.013647964592182335,0.6928735496521702,0.018827167500978178,0.7809851167006104,0.051149225444799204,0.8323368716745093
15,2081,2644,78.70650529500756,0.6942129515446375,0.013696474134163885,0.7026510289918133,0.01878428705295176,0.8199341121631987,0.04538537418610455,0.8475611105816011
16,2181,2644,82.48865355521936,0.7102687812085791,0.012774829930341746,0.697297276086996,0.01916108493765936,0.7944188770058815,0.04922304745529297,0.8200316613008163
17,2281,2644,86.27080181543117,0.6938476167182209,0.013056659704231335,0.6947283600621329,0.01846927252268508,0.7843339701315538,0.051255787957646085,0.825864078059989
18,2381,2644,90.05295007564297,0.7026811885964616,0.012447183632674372,0.694558698958077,0.01896779201716377,0.7970571255649461,0.048063084667604415,0.8363307455474495
19,2481,2644,93.83509833585477,0.7078441176831681,0.012051979663657758,0.6952986724798638,0.01893758130450461,0.7928416705089346,0.05007115000340042,0.8378910673318897
20,2581,2644,97.61724659606656,0.7052523688233339,0.011965294791913344,0.6985646460491913,0.018450323085738678,0.7944472566422828,0.04974069395448396,0.8326032941810622
21,2644,2644,100.0,0.709554537310024,0.012028864144801591,0.6938694946629863,0.018436065225135443,0.7786917920562169,0.050519725184598005,0.8153618521992996
