round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7265680772438567,0.06548177350003338,0.6942960900210899,0.14266348920167657,0.6179611294710191,0.14164841215249271
1,0.7454529007053113,0.05768805991502455,0.6882696664446665,0.14570239878177552,0.5766338281408134,0.1423998772119169
2,0.7551786399241526,0.053960689924080416,0.6317184287934288,0.15047502639021104,0.5716477465508347,0.1418724395462555
3,0.7644942738654967,0.04777841878365466,0.6032838245088245,0.15699884071311876,0.5906799773143523,0.14147527053734182
4,0.7757708125756868,0.042547542700450074,0.6178911033411033,0.157788957495431,0.6692417289409937,0.13097553886146912
5,0.7708813470909757,0.041845550655690324,0.6182270146520147,0.15629740354737467,0.6502315937779541,0.13033513006203504
6,0.7955570377949543,0.04021493807366837,0.6593626595626595,0.15095190683976645,0.6707976567264435,0.12863578990754015
7,0.7976777594470107,0.03637343102666685,0.6722646131646132,0.1497054289318459,0.6769258296646165,0.12591569369832245
8,0.7998541350877147,0.035561574579968516,0.7352731407481408,0.13643585945011127,0.6721730985109662,0.1272274712531196
9,0.8203428203349397,0.03129830410311974,0.6799816294816294,0.14831011381300718,0.6603554270117138,0.12768646568151698
10,0.8320649153147981,0.027906450256931923,0.7031799672549672,0.1401388030059395,0.6500156276852234,0.13189489227107018
11,0.8332129593371779,0.02807920056820174,0.7229524447774447,0.13805962646906356,0.6667958412706574,0.1279974790514678
12,0.8389390949212522,0.02715754190718024,0.7026028388278388,0.13831511991513254,0.6759225515660809,0.12831622901023626
