round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,10.0,2644.0,0.37821482602118,1.0,1.4050360811886545e-17,0.553685114047048,0.006743140767059566,0.5253762836626081,0.02459118949538587
1,13.0,2644.0,0.49167927382753407,0.9915628215213518,0.008745421132774373,0.5473965719535632,0.006808214298706287,0.5194337582925975,0.02389893119911406
2,16.0,2644.0,0.6051437216338881,0.9970342111617126,0.0035797678544225815,0.5446628094508055,0.006766799506500185,0.5157648259624539,0.024684439442308657
3,19.0,2644.0,0.7186081694402421,0.9959761029583333,0.00477840725660329,0.4711239017985564,0.006899653861822183,0.4695647628944498,0.02402713417950724
4,22.0,2644.0,0.832072617246596,0.9251631170622973,0.021775099033842178,0.5763840352482786,0.006795856136735549,0.5387469316443586,0.02404102731792022
5,25.0,2644.0,0.9455370650529501,0.9948059661763641,0.002926431282253081,0.5537256471875285,0.006905398679212724,0.5361989766018381,0.024566820959926457
6,28.0,2644.0,1.059001512859304,0.965774863648796,0.012489884307020306,0.5477018160705394,0.0067321353005504285,0.5299245237945338,0.024935235615934186
7,31.0,2644.0,1.172465960665658,0.9663858110419408,0.009425655705349747,0.591744276356064,0.006499397703054536,0.5769626678200444,0.02430784117975521
8,34.0,2644.0,1.285930408472012,0.8463701466062191,0.024929334999001247,0.6026447833547204,0.0064858918674722274,0.6115678040865162,0.023611471540299727
9,37.0,2644.0,1.399394856278366,0.9239765220064783,0.015301071652137782,0.5985050168399116,0.0063982294427377415,0.5781671475691476,0.024302806509779947
10,40.0,2644.0,1.51285930408472,0.942896888659467,0.011723734052007342,0.5859656337716262,0.006558525762377551,0.5689775496316837,0.024129872553023582
11,43.0,2644.0,1.6263237518910743,0.9029031598724655,0.017311087630014037,0.6043023132173759,0.0065233981049852,0.5958121526340648,0.024223328221138336
12,46.0,2644.0,1.739788199697428,0.8985169498851718,0.016919963074835533,0.6004138128297904,0.006567506109566183,0.5774201002981206,0.0243742370830872
13,49.0,2644.0,1.853252647503782,0.92642952416516,0.01276674716163158,0.6034367910394021,0.00645170572558843,0.6003609790529111,0.024534617697964816
14,52.0,2644.0,1.9667170953101363,0.9221590493901581,0.013954590813809191,0.5904981242481361,0.006586530912398277,0.5706741589185749,0.024177627403952986
15,55.0,2644.0,2.08018154311649,0.8820756086462381,0.01666715977930827,0.6124731230409854,0.006517708036362746,0.5835553775422586,0.024990087940141806
16,58.0,2644.0,2.1936459909228443,0.9447347740493623,0.010882714653294571,0.5505061936908298,0.006565055455637388,0.5039790977045481,0.023901329833671908
17,61.0,2644.0,2.307110438729198,0.9158300256883444,0.015068240620336286,0.5819174032633191,0.0066088447303425685,0.5321445423265931,0.024330093561475957
18,64.0,2644.0,2.4205748865355523,0.9223833712084697,0.011745740486095902,0.590719642546024,0.006627162620725614,0.563470311800715,0.02505448021686284
19,67.0,2644.0,2.534039334341906,0.9169492395726188,0.013154632306757558,0.5746700625521014,0.006770084502877098,0.5207823207000403,0.02479532169331892
20,70.0,2644.0,2.6475037821482603,0.9016784884503897,0.014065383229709476,0.5933403461952274,0.00645558823755257,0.574059654090301,0.02407643118423696
