round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,log_loss,Best_F1
0,0.6696711884589929,0.09245017220115395,0.4138045049944947,0.20904720676397107,0.5604254112992715,0.25082530357023974,,
1,0.6331596387720528,0.07124771125601152,0.4138045049944947,0.20904720676397107,0.5604254112992715,0.25082530357023974,0.6966414879503443,
2,0.6287630347164171,0.0598068242896696,0.44420072606998035,0.2073428029940817,0.5604254112992715,0.25082530357023974,0.6978528404277702,
3,0.6080892638975681,0.053923602167714094,0.45992255106146834,0.20371897723076204,0.5604254112992715,0.25082530357023974,0.6990163965927075,
4,0.6316278540296373,0.05031270483568202,0.47605678851848415,0.2083061459854947,0.502553432720606,0.24951894632246283,0.6997326842006958,
