round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,10,2644,0.37821482602118,1.0,3.537464698262028e-18,0.5695327064174371,0.02082197945140854,0.5873233907911908,0.08337749870829386,0.5936357716027394
1,20,2644,0.75642965204236,1.0,1.7910765988207213e-17,0.5788462762543267,0.020388788142801727,0.5639555640078985,0.08559203626175316,0.5223439273975301
2,30,2644,1.13464447806354,0.9766879540238783,0.0290476152481446,0.6354110143308341,0.020706063556023876,0.6252560291812602,0.08260617477732933,0.5871979250716425
3,40,2644,1.51285930408472,0.9527082802722379,0.0377362692823016,0.5949075211112038,0.022209925046842823,0.6110670720551009,0.08582039850998387,0.6255892314169528
4,50,2644,1.8910741301059002,0.8837086174439278,0.05375509479997226,0.6478613922625934,0.020188958851779105,0.6194490483998498,0.08035653363324287,0.5962353349597165
5,60,2644,2.26928895612708,0.9700986718056408,0.021592605960157427,0.632326027349315,0.02086771775642742,0.6073161008003201,0.08361267337828857,0.6101237109791934
6,70,2644,2.6475037821482603,0.9620635282936219,0.024243439313119203,0.6354476473233629,0.02034219117669352,0.6215415999559641,0.0888744748379147,0.5740310481409685
7,80,2644,3.02571860816944,0.9724552563062464,0.01915811554421386,0.6250570590916142,0.020195961686231185,0.6131926591109721,0.08395057429629872,0.618667156948992
8,90,2644,3.40393343419062,0.9274546234982343,0.03266428389363176,0.6244348069261448,0.02075024651802419,0.5939906689356822,0.0852590412131675,0.5878513060589476
9,100,2644,3.7821482602118004,0.9356822553023078,0.028890593107853465,0.6302448530400387,0.02025418833509189,0.5234583477529274,0.08729803224521213,0.5667105059602121
10,110,2644,4.16036308623298,0.9734854029908613,0.015960717961199366,0.6260321695359714,0.020582469671070698,0.5997525257288953,0.08700393760840926,0.5639077309165272
11,120,2644,4.53857791225416,0.925584986854921,0.026944319263598027,0.639410549372592,0.02031469262138173,0.6226595055694459,0.08296283497764524,0.663210173212753
12,130,2644,4.9167927382753405,0.8865033179549703,0.03301989568702592,0.6493456634259054,0.019787316446038237,0.6330748220411554,0.08273160716751783,0.7216536769181603
13,140,2644,5.295007564296521,0.9310549771784817,0.025522985680853597,0.6359980081628569,0.019793478536426167,0.6240438185455623,0.08327316035507154,0.679896545274735
14,150,2644,5.673222390317701,0.8738161371407691,0.031673292111444616,0.6189851386313463,0.020758061172458986,0.6140080923695466,0.08488859072514589,0.656235387756085
15,160,2644,6.05143721633888,0.9274601107095953,0.02283147293083471,0.6606550143505561,0.01937732002128967,0.6662588116046013,0.07838360921070531,0.7127103426547323
16,170,2644,6.42965204236006,0.9029801259747421,0.028195488545511682,0.6536680767418762,0.01989519149828445,0.6453015553324485,0.08100426746549297,0.6933482024075944
17,180,2644,6.80786686838124,0.8882980847053301,0.029217996277635744,0.6571427910639879,0.019739683901037863,0.6606054522615956,0.08041526683098771,0.6669455937065933
18,190,2644,7.186081694402421,0.900258574726131,0.025751777764667288,0.6677141906709615,0.020088786729051605,0.630185857814497,0.0823645042476705,0.6397551857017234
19,200,2644,7.564296520423601,0.8980311790196283,0.02500307210072806,0.6396388523673632,0.020596279455592288,0.5976244471882911,0.08551005663365815,0.5973298507189322
20,210,2644,7.942511346444781,0.8831904344931096,0.02644593979475326,0.6472462774071736,0.020078501755902617,0.6506276924078624,0.08288761283129678,0.6646867589496387
