round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.984370182521338,0.010383412100967541,0.7825252396239539,0.061911634658301615,0.7423808243856309,0.06588934814903623
1,0.9762735897362587,0.012899338603309416,0.5906291305847889,0.07100200188831998,0.7315683251436764,0.06917456126554329
2,0.9972140804684515,0.0027048296364321884,0.6458669245429712,0.06734228249719092,0.783687787282253,0.06075987068006327
3,0.979535423686236,0.011206507674471337,0.7036634086306366,0.06462221615641178,0.748270609079198,0.06441462594901774
4,0.9641521758520538,0.014267439946527351,0.630504109247307,0.06907369272418977,0.7158454493354366,0.06971694185579436
5,0.9580666824261059,0.015413280349145702,0.7204727995520827,0.06330941511841769,0.806298575434384,0.055565482923285274
6,0.9167609785753771,0.02190019575244712,0.6738208778119302,0.06311990818008131,0.8376988033837842,0.0567721714175873
7,0.9226602577397607,0.020308357215538596,0.7174402498828986,0.06319964258075067,0.8059108258634666,0.05888779793853289
8,0.8693164727151579,0.026881778079902708,0.6120452802655003,0.07007603269725951,0.754690670988291,0.06529802923851603
9,0.8782385703465957,0.02280328866053645,0.7273806928500801,0.06004631200653942,0.7909753062713033,0.06305045013466498
10,0.8551311780178616,0.026840396454328563,0.5920482184740704,0.07073818451690961,0.7846725617066681,0.057444721171654514
11,0.8645630876333887,0.024396178486966142,0.714857390450579,0.060601910429704184,0.7195657730062676,0.06721761933178041
12,0.896164952816378,0.022214583972458197,0.6732249094743344,0.06437216052840192,0.7984847970405073,0.058273385127131185
