round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,4,2644,0.15128593040847202,1.0,0.0,0.3717600861434878,0.02009637431028191,0.24776773658260573,0.10562719269143923
1,16,2644,0.6051437216338881,1.0,3.9906142539879975e-18,0.5830152424151621,0.021247644280526192,0.5038646805419508,0.12075406501510284
2,28,2644,1.059001512859304,1.0,1.9655899861349028e-17,0.6433243400638595,0.019947915228945946,0.7053552252287852,0.09473980263239956
3,40,2644,1.51285930408472,1.0,2.1653060233889994e-17,0.6187054442665431,0.020298743346698962,0.5880897336744931,0.11591729895009993
4,52,2644,1.966717095310136,0.9819092080477092,0.021137694393147673,0.5782163272955614,0.021148089487822205,0.5501221468362107,0.12042801587446224
5,64,2644,2.4205748865355523,0.9881513818675779,0.017020486434287205,0.64120338348125,0.01981838782735946,0.7016148691783233,0.10431319888096774
6,76,2644,2.8744326777609683,0.9772082419170892,0.02794611638553562,0.6220345762622158,0.020184065054977277,0.6138309919315875,0.1147808090706734
7,88,2644,3.3282904689863844,0.9651601393924826,0.02860872389231103,0.6291960294200476,0.020630459391607646,0.7402844997431526,0.10491953989437379
8,100,2644,3.7821482602118004,0.9979997889583908,0.0030923579203575246,0.6422877794440558,0.0201045856308041,0.6096354245500128,0.11172724393425275
9,112,2644,4.236006051437216,0.9715865860386909,0.02212222584766122,0.6052829573431704,0.02025233169439411,0.6100882395291402,0.12397359473618794
10,124,2644,4.689863842662632,0.9689761166292081,0.018225512177483805,0.5311708268628991,0.021216064597552743,0.44835506729150504,0.11312464311313886
11,136,2644,5.143721633888048,0.9783087057272173,0.013121062449703947,0.6105141647250362,0.020451030149408175,0.5768241161054961,0.11549330085095062
12,148,2644,5.597579425113464,0.9882004731971693,0.008392450825057579,0.6344401831160108,0.02035934072158523,0.6446391728691035,0.11697000656298906
13,160,2644,6.05143721633888,0.9879421935997184,0.007507752594109189,0.6275163837263741,0.020486039606729487,0.6419713238373379,0.11515427178630809
14,172,2644,6.505295007564296,1.0,3.2951016891639085e-17,0.6411896011676795,0.020344793659992002,0.6714616938324548,0.11220661302521952
15,184,2644,6.959152798789712,0.9958197558649322,0.0031623711843072853,0.6575772830472328,0.020074945962656254,0.687843448553208,0.11249035556145767
16,196,2644,7.413010590015128,0.9882395625522227,0.008472179890792377,0.6674615261141119,0.02000555182556379,0.7237675684877319,0.10992251532032216
17,208,2644,7.866868381240544,0.9944336107591791,0.003546761013416726,0.6672642707920496,0.01988464814974479,0.673957423002745,0.12384068393308015
18,220,2644,8.32072617246596,0.9787988620141723,0.009438441607539042,0.6364759375246372,0.020547649803505565,0.6657980004824611,0.12002211707078361
19,232,2644,8.774583963691377,0.985504094778153,0.006842927010834703,0.6338799456372205,0.020500479316291405,0.6360738041011003,0.11165865644493014
20,244,2644,9.228441754916792,0.9812510246219365,0.007390960367214997,0.6321291706561663,0.02036467229751176,0.6369095954423587,0.10414624880480176
