round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7265680772438567,0.06548177350003338,0.48438708798917135,0.14760232150816024,0.6991420507596978,0.12971966834865042
1,0.745754035696262,0.05449318943984954,0.4114987101632935,0.14988044135708223,0.6772080559962913,0.13443202040427893
2,0.7184000368121768,0.05232543578028574,0.36535909114034115,0.152279703104796,0.630277021752757,0.1441152412014698
3,0.7148009913765401,0.050100507009426164,0.43182761127761127,0.14741119553318455,0.6438571099651981,0.13765951510878083
4,0.7104546397072509,0.04698688839482853,0.47096928865887194,0.1480881803424335,0.6765489692497045,0.1373596266185997
5,0.7080412382626592,0.04323895908939704,0.5222288899372233,0.14634504787065672,0.6654044262926616,0.13652371392808987
6,0.7086259077365228,0.04201823508565243,0.4779962687004354,0.14840301261978908,0.6162711803719157,0.142212001987199
7,0.7117482315674775,0.03975831098594258,0.4769731424439758,0.14764004814657325,0.6533521627881922,0.1343185352160206
8,0.7115039182804714,0.038538329770266014,0.46550841912716906,0.14920281740428662,0.6485654708037062,0.13954497191520232
9,0.7030105227570757,0.03737090691334257,0.4908116715845882,0.14863072454059104,0.6477224371217019,0.14008377534690886
10,0.7205055396107694,0.03536738042158325,0.4723004641962975,0.14886586492011625,0.637284798371563,0.14236538186562311
11,0.7314908365012551,0.03549524914316472,0.49093214979464983,0.1495380782659276,0.6364351208432091,0.14179107661605725
12,0.7473630193390414,0.03254590697419201,0.48353936965811967,0.14905341988312992,0.6205955201661084,0.14182683745092084
