round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7185526750412439,0.06507552155532029,0.18747100987910606,0.12649957210164528,0.47590567423985536,0.21620642006417093
1,0.7062847847263768,0.05666719020299668,0.288949447422111,0.15166701446001904,0.5092922944016535,0.22278453069523912
2,0.7098718735684804,0.054092733363816065,0.31204637583194567,0.15367533514667323,0.5806239806875615,0.20548617707220596
3,0.7059012028218095,0.04822419170787329,0.2920898258297146,0.1563570332841063,0.6180087277366015,0.19689392830839014
4,0.7243098617132928,0.044574008907171614,0.2737481451613692,0.15673163346217747,0.6188774645158165,0.18824022952837838
5,0.7371368291852787,0.042304817385725293,0.31456566318349505,0.18351810432560006,0.6188774645158165,0.18824022952837838
6,0.7289369758770147,0.04017652284113692,0.3219214921692171,0.18894316919008772,0.6002181934150398,0.18352491643517446
7,0.7235600084707398,0.03922574665869057,0.29815561112054684,0.18118301999459993,0.6002181934150398,0.18352491643517446
8,0.7336107228301993,0.0375665743292454,0.29916522090344855,0.16745002851048948,0.6002181934150398,0.18352491643517446
9,0.7383664167297923,0.03570118607070083,0.2970390556047064,0.15333839495842125,0.5833254614154919,0.18743151935066235
10,0.7404000719433558,0.03337145972886465,0.356575858398587,0.16245604989292137,0.6395055224531319,0.1927082776014103
11,0.7410018765234163,0.0344009457161342,0.3584890271027061,0.16563271388505804,0.6921315135074037,0.19621280105138525
12,0.7447231925504372,0.032097205278566104,0.44924564227160646,0.16879942491361027,0.6765733743480439,0.21722580889366852
