round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.9676027726691916,0.01570756029074399,0.7917837377607492,0.1899308449336383,0.5,0.0
1,0.9318010322712337,0.026766401814796153,0.7554278416347382,0.21357801966197854,0.5,0.0
2,0.9726866603566977,0.014378237955469362,0.7917837377607492,0.1899308449336383,0.5,0.0
3,0.9489800085918803,0.01725581845179838,0.7190719455087271,0.25292330397196383,0.5,0.0
4,0.9820310798198575,0.007606585031556339,0.7554278416347382,0.21357801966197854,0.5,0.0
5,0.8834952648102594,0.026648961984358892,0.7917837377607492,0.1899308449336383,0.5,0.0
6,0.8593679738825237,0.02941010018235546,0.7554278416347382,0.21357801966197854,0.5,0.0
7,0.840903544420253,0.02951374291691395,0.7554278416347382,0.21357801966197854,0.5,0.0
8,0.8799346247542353,0.02513451113203869,0.7190719455087271,0.25292330397196383,0.5,0.0
9,0.8378686973147584,0.0276501899808554,0.7190719455087271,0.25292330397196383,0.5,0.0
10,0.889269455844606,0.02065743586388656,0.7190719455087271,0.25292330397196383,0.5,0.0
11,0.8492225210459223,0.025729704208845915,0.7554278416347382,0.21357801966197854,0.5,0.0
12,0.801670261707797,0.028090696512307774,0.7554278416347382,0.21357801966197854,0.5,0.0
13,0.8440154537500205,0.024472803690201324,0.7190719455087271,0.25292330397196383,0.5,0.0
