round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.8415917279013542,0.027973938582968306,0.6371257063782295,0.020537679966726546,0.7866828675389574,0.09685836182144074
1,0.7606479863296122,0.02893918352678775,0.6403591868107474,0.01989297235286306,0.8016006765674898,0.08650209907016018
2,0.7216490045664774,0.028496018670378546,0.6384049002342911,0.020511510615159444,0.7494820931898825,0.10995209470613765
3,0.732652309587504,0.025022601955097343,0.6718848248619507,0.019714274689906875,0.7864995905616696,0.10964029870325548
4,0.7167024906876743,0.023691799177809898,0.6857529860067992,0.019447902449903687,0.759308186725229,0.11850765064531527
5,0.7006639324689068,0.021907411970090846,0.6845540586973036,0.019135363833826823,0.8226762354763809,0.08844392650664692
6,0.6866827503037352,0.021707992483908246,0.7101949080579295,0.018646737583230506,0.8286021873636389,0.09156023019858096
7,0.7047288018792434,0.0197844646747725,0.6912724645021445,0.01882791776149301,0.8428238434778954,0.08559347473191405
8,0.7160142089886951,0.017327685343265398,0.6886534154710978,0.018875546005773056,0.8339490227992956,0.08349775369009034
9,0.7009406066135446,0.01849730642840994,0.7029382901812807,0.018638048625751802,0.8064081201302523,0.10266068168002318
10,0.694266002980623,0.017365795998843813,0.6994882242603492,0.019110407198949856,0.8389733923777176,0.0862797479906546
11,0.6958088741286542,0.016549325113087984,0.6971500605064093,0.01889659220071588,0.8156040118986059,0.10057435389192543
12,0.6869285523412665,0.016719255011737065,0.6962122767054878,0.01882270303460812,0.8132502358164923,0.09928782077957735
13,0.6960512692833978,0.016369242365305365,0.6947500467528981,0.019077535073071413,0.8163828821384577,0.09916058909127506
14,0.6754248028684674,0.015519033291395468,0.6976275499552178,0.01922596209236099,0.8271221863307407,0.08964061878981262
15,0.6845613867394051,0.014903078434386175,0.6958764010651908,0.01908032572727499,0.8486389478484092,0.08094575029869602
16,0.6910678227891669,0.014474082752831637,0.6993676362633248,0.01894766317936205,0.8374281298125567,0.08706925355782437
17,0.6855591792990279,0.014702856421103364,0.6887146940492196,0.01890688441214845,0.830009541586931,0.08992910476693934
18,0.697371994167054,0.013951414170960968,0.6921357849047566,0.01870433937047671,0.8292174926665182,0.0916151973555522
19,0.6872913799410474,0.013741681885028329,0.6938045934803622,0.01904826061376075,0.8284654482420059,0.09177124591987025
20,0.684387826774413,0.0128593206506492,0.6982541910478165,0.01906649027569467,0.7955196766252622,0.10591892848317608
21,0.6774793158481913,0.0128093036598851,0.6917790309589289,0.019016779766689983,0.8184465768152656,0.09608678456070831
22,0.6914644835171985,0.0124439443158968,0.691281907379324,0.018666366849047943,0.8188033503696874,0.09705706210943141
23,0.6940541331484669,0.012324207999001075,0.6977133949510735,0.018819830802278344,0.8152044093825677,0.1010404837705865
24,0.6844732872317013,0.012275289892542814,0.693046416520905,0.01917045381169599,0.8205460875885244,0.0989883820895415
