round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7268165605815321,0.06388399276569538,0.6332474850787083,0.06738570853776134,0.591603978634953,0.07655309836967361
1,0.7157498203892342,0.05665489079756747,0.6668239755824439,0.06668538976037125,0.6300462785253724,0.07448489818737132
2,0.7113455753555438,0.053165324585108975,0.6755617106850026,0.06582017771578924,0.6482940596803819,0.07262845984170561
3,0.7109390119840115,0.0477838078324,0.6961151937147038,0.06476321830313474,0.6788073028660803,0.07238420955199354
4,0.7219988720761855,0.04472698530158684,0.7270883712847124,0.06311798109814937,0.7050507348724294,0.07134368265393949
5,0.757240560835728,0.04088276780522405,0.7633101587162174,0.06028867606229445,0.7426690359562267,0.07108973393700758
6,0.7380871912937762,0.039992153070821566,0.7332340081374521,0.06244071553264867,0.7376222928959906,0.07438785507269165
7,0.732851174867781,0.039082927814455,0.7296814737353465,0.06203661133173504,0.7236826422280064,0.07512736306977519
8,0.7288561353977582,0.036120072072992566,0.7337987236925574,0.060825814363534896,0.7173168531257386,0.0742710822915304
9,0.7482478924741751,0.03398387049182683,0.7475006714387952,0.060933720499221654,0.7313008178655505,0.074278589700458
10,0.7340568745231991,0.034624262095418586,0.7279472751717114,0.06314187284561885,0.7407974565412542,0.07384711719291599
11,0.7507556229663919,0.03200804413260497,0.763124175979249,0.05978838660080273,0.7540804273957757,0.07281320944993111
12,0.7570379674113985,0.03150164100198609,0.773939063802477,0.06015958300399969,0.770321915865376,0.0718433368921248
