round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD
0,0.7265680772438567,0.06548177350003338,0.48438708798917135,0.14760232150816024,0.6991420507596978,0.12971966834865042
1,0.7454529007053113,0.05768805991502455,0.4198504065379065,0.14107159886341725,0.526090901582078,0.14795766341589464
2,0.7551786399241526,0.053960689924080416,0.4004116922429423,0.13920543753550096,0.4562488710635769,0.1464330914527884
3,0.7644942738654967,0.04777841878365466,0.3878133240216573,0.13866485940086692,0.461732411134617,0.1441698155139358
4,0.7757708125756868,0.042547542700450074,0.3960168343230844,0.13953936273933915,0.4729664440951206,0.14376565346057774
5,0.7708813470909757,0.041845550655690324,0.40826688142104806,0.14008201335035758,0.5165428149464915,0.14452351310287836
6,0.7955570377949543,0.04021493807366837,0.4157180005180005,0.14057354157796811,0.5435197375337082,0.1440842235488198
7,0.7976777594470107,0.03637343102666685,0.46038431923015255,0.14201847811016408,0.5346218719189307,0.14609534172897817
8,0.7998541350877147,0.035561574579968516,0.5043067949797116,0.14262729463163368,0.6275307744543038,0.1376740330416894
9,0.8203428203349397,0.03129830410311974,0.5040450258075257,0.14455631308984795,0.5889706773618538,0.1386279092829672
10,0.8320649153147981,0.027906450256931923,0.5573411360244693,0.1421573013137744,0.5884402623520271,0.13745351784840454
11,0.8332129593371779,0.02807920056820174,0.581957332405249,0.1412853071890688,0.5830892088303854,0.13725896206085816
12,0.8389390949212522,0.02715754190718024,0.5877650483004649,0.1416457253168241,0.6311330219616984,0.13091273264893707
