round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,9,2644,0.340393343419062,1.0,0.0,0.4384046652190508,0.02016420361020054,0.5008821471277454,0.06041088934826041,0.5694760994954227
1,19,2644,0.7186081694402421,1.0,1.3142909079658601e-17,0.4408146560434213,0.020589261679248416,0.35731898434789094,0.059765088641161486,0.45488539735927824
2,29,2644,1.0968229954614221,1.0,1.8586880269489687e-17,0.531756055457095,0.020857431206154808,0.6010267407451556,0.06005289270542224,0.612087698549669
3,39,2644,1.475037821482602,0.9712647054489676,0.027317648461075806,0.5790963972505996,0.020705947527620422,0.7082519169118267,0.05473981375650836,0.6824320669749369
4,49,2644,1.853252647503782,0.9278423556032378,0.043343126892245246,0.5591721621150735,0.02089500485668405,0.631060932834435,0.05822784907959159,0.6271992864226945
5,59,2644,2.231467473524962,0.9157221296936096,0.043080901485749834,0.5674122894596537,0.021153287118183785,0.6827885882286602,0.05594449811821108,0.6801937870932192
6,69,2644,2.6096822995461424,0.9014501257379416,0.04304245506936664,0.5662872776151451,0.021184532985723547,0.6852148072563103,0.05597922485563391,0.6810223232608474
7,79,2644,2.987897125567322,0.8817348254345069,0.043288563605853196,0.547088936169816,0.021455103533699425,0.6691355573885317,0.05809171055531434,0.6950694465295284
8,89,2644,3.3661119515885023,0.8786796458493372,0.04205170568955251,0.5476909881922545,0.02135028589467476,0.6572068719771608,0.05873133655827598,0.6823856801415932
9,99,2644,3.7443267776096825,0.8700567786560803,0.03997304414984947,0.5540741558832335,0.021386949453893234,0.683311963770675,0.05706753930812114,0.7251445678925642
10,109,2644,4.122541603630863,0.8600829966710246,0.04063800413361465,0.5709286242012009,0.021150306508445967,0.7076338039592169,0.05588166193654338,0.7453933860526691
11,119,2644,4.500756429652042,0.8340939136442675,0.04258695572081259,0.5761679656633615,0.021204402134639668,0.7200653486821291,0.05510742077132438,0.7532644467869487
12,129,2644,4.878971255673222,0.8168402449423038,0.044875237925052304,0.6143149480744939,0.02065959280329688,0.7406632877331155,0.052795952831255655,0.7678408831596003
13,139,2644,5.257186081694402,0.824037033553575,0.04203541135840981,0.6283311248109673,0.020374337650768414,0.7527477766149335,0.051932358398682904,0.770930792400528
14,149,2644,5.635400907715582,0.8056992856787968,0.04094570597160444,0.6346681107477086,0.020301792211826285,0.7569699810876227,0.05209848661178303,0.7783545994986583
15,159,2644,6.013615733736763,0.7941899377557512,0.04177689746274179,0.626979593922987,0.02069695162782784,0.7532014285984264,0.05257794443383558,0.7739426717878475
16,169,2644,6.391830559757943,0.7820985226006456,0.041478442959165404,0.6252550603403932,0.020756055358567713,0.763905963140478,0.05136193643011557,0.7871082924609168
17,179,2644,6.770045385779123,0.7881615345820936,0.04063539257222181,0.6299021135600502,0.020672412691670264,0.7549821012673479,0.051703087721823346,0.7711731778905065
18,189,2644,7.148260211800302,0.7785575873227445,0.04070395420488463,0.6331056302638151,0.020777754600415855,0.7571806790543851,0.05226872334000664,0.7584304067582008
19,199,2644,7.526475037821482,0.7822541027760513,0.039281743329358444,0.6333918426152532,0.020660134457304413,0.755359778298452,0.05243079486508388,0.75993986719077
20,209,2644,7.904689863842663,0.7815694251274492,0.03644164925368829,0.6306992163565239,0.020724772749149724,0.7445803352471767,0.05380111904231947,0.7432830988053307
