round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,581,2644,21.97428139183056,0.7498725657004071,0.02461561555115257,0.6472562719316455,0.02037537478695565,0.7972852712301531,0.045155375752552525,0.8182701638676428
1,681,2644,25.75642965204236,0.768325887665731,0.02188566312605113,0.6555243578649864,0.019762418253024685,0.7802816710999859,0.05068748672508399,0.7747953953352356
2,781,2644,29.538577912254162,0.7416379944024764,0.02127985556011552,0.6577751625626932,0.019518191368858528,0.7899629448791055,0.04761093014822386,0.8332926057263895
3,881,2644,33.32072617246596,0.745576141129522,0.01843773159199992,0.6574044251150337,0.019606758188688102,0.7621700663923141,0.0507784391669719,0.7702006634103725
4,981,2644,37.10287443267776,0.7122902692105777,0.019403456220818776,0.6830289963051919,0.01907538483118974,0.7656965119547848,0.052308379915752753,0.8059684703106341
5,1081,2644,40.885022692889564,0.7242285543856543,0.017655084026481044,0.6686906738755165,0.018681093091702114,0.7733877537450538,0.05117634552806815,0.7901232265040143
6,1181,2644,44.66717095310136,0.6994867259702371,0.018237651498232556,0.694737138059476,0.01905390462350763,0.818057757025068,0.04410283291333199,0.8601757093948457
7,1281,2644,48.44931921331316,0.7139601925112982,0.016279141501349785,0.6802488871546459,0.018740799846964123,0.7957528814977153,0.04836760754352166,0.8289746436505023
8,1381,2644,52.231467473524965,0.6971317508885699,0.016370505252163155,0.6896411963744165,0.01917092443635283,0.8119157905112059,0.04674297695733745,0.7823862797736639
9,1481,2644,56.01361573373676,0.7068620366799689,0.015620572452808706,0.68707840225855,0.01882327332738635,0.7754825062571468,0.0510959075680763,0.7911815321438762
10,1581,2644,59.79576399394856,0.7072076516273487,0.015317686423435714,0.7004884675343175,0.018284884865058276,0.7980532696898192,0.046699117636867536,0.8398103742926519
11,1681,2644,63.57791225416036,0.7052376404147934,0.01458797949813258,0.7111280442301503,0.018962091782240696,0.785834239041698,0.04973953815614725,0.8130950349970616
12,1781,2644,67.36006051437217,0.7192012405186053,0.014304734031541913,0.702879614705391,0.018811288706473403,0.7877470132761145,0.05080201861485109,0.8436986234015003
13,1881,2644,71.14220877458396,0.7026612650592854,0.014698381298722378,0.7022315188491097,0.018930600958529706,0.7970311368837396,0.04957881506546902,0.8471292269162776
14,1981,2644,74.92435703479576,0.7093944823921512,0.013628460285238397,0.6859932869878341,0.01900097820174308,0.7961856060510756,0.04718474826958021,0.8403702231138537
15,2081,2644,78.70650529500756,0.7164042979490429,0.01356899803709158,0.6922796125423902,0.01864132629016982,0.8118018286081041,0.04959822263801822,0.8734630991227637
16,2181,2644,82.48865355521936,0.7175747564577171,0.012782877780477302,0.6950841332720261,0.01875447115468079,0.8031507734038478,0.05053828392856556,0.8637040607192189
17,2281,2644,86.27080181543117,0.7121694394645335,0.01285502218470964,0.6905905440597155,0.01877155532629572,0.7777517199145806,0.052551328991224916,0.8187341836859329
18,2381,2644,90.05295007564297,0.6980551383003396,0.01253099852064954,0.6936762023522931,0.01889231470877883,0.8146072126555475,0.045112100188927966,0.8578372982921165
19,2481,2644,93.83509833585477,0.7091424105053952,0.01245872694817636,0.6961386446356168,0.018769673492596308,0.8126791618968722,0.04823645061654929,0.8732665706495544
20,2581,2644,97.61724659606656,0.7049758122660957,0.012523200124212723,0.696263747994129,0.018892126247506687,0.8079998428333188,0.04952178586342927,0.8587306318766925
21,2644,2644,100.0,0.7043397114264894,0.011981875990898925,0.692933414328774,0.018825254522486495,0.7961003242309719,0.0510542665248361,0.8594488428441397
