round,Num_Labeled,Total_Data,Pct_Total_Labeled,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,AP_Test
0,9,2644,0.340393343419062,1.0,0.0,0.4384046652190508,0.02016420361020054,0.5008821471277454,0.06041088934826041,0.5694760994954227
1,19,2644,0.7186081694402421,1.0,6.090083932026908e-18,0.5257332327548117,0.0215387681028557,0.5532042766646459,0.06527640874180338,0.532854836442783
2,29,2644,1.0968229954614221,0.9943918790400775,0.011485069942594878,0.5962322796197448,0.021298418739203066,0.6717695345346901,0.05805155522518226,0.647032846231088
3,39,2644,1.475037821482602,0.9907179680913993,0.014196125871858164,0.6074509652246394,0.021419547850383698,0.6616514262871829,0.05845592721765967,0.6383925076354456
4,49,2644,1.853252647503782,0.9820545739100759,0.019321418507812996,0.6331984272853337,0.02138590371312672,0.717860176207876,0.055156682450434986,0.6945972771523806
5,59,2644,2.231467473524962,0.9547093557639662,0.031088870168998962,0.631239800245296,0.021367943093949078,0.711233711746462,0.056688119283293086,0.6888567203262306
6,69,2644,2.6096822995461424,0.9524506155713434,0.029476239654620807,0.6270560168304179,0.02103366608338905,0.714260303642623,0.05628020259227818,0.6905026707556337
7,79,2644,2.987897125567322,0.8841992816065856,0.047579934966253144,0.6556471764739588,0.02026937026720347,0.7643878368986261,0.05218241744544506,0.7425794639677761
8,89,2644,3.3661119515885023,0.8924735076401901,0.04225187247580838,0.6488885059155491,0.020208279208012835,0.7396739421156526,0.05516370170987681,0.754307360662566
9,99,2644,3.7443267776096825,0.8662952020015507,0.04280582325903364,0.649535907474848,0.020423876934068264,0.725958263487145,0.05635747388197697,0.7101590122162565
10,109,2644,4.122541603630863,0.8561341175413686,0.04208357373068057,0.6602037331601364,0.02014101240490419,0.7309641359719923,0.05579927340208328,0.7061997561314997
11,119,2644,4.500756429652042,0.8649266968384416,0.03964409245068946,0.6610890410111768,0.020276578208533177,0.7384081823412416,0.05536109243632174,0.7230578547059648
12,129,2644,4.878971255673222,0.8518932253759341,0.038100867644725485,0.6686493649159723,0.020022914098813172,0.7323670187397003,0.054882401432082464,0.7131358870595204
13,139,2644,5.257186081694402,0.8343674198447949,0.04007668944120761,0.678533578103406,0.01990819585318268,0.7446262295910644,0.05424048330444834,0.7449273137300332
14,149,2644,5.635400907715582,0.8264941318051151,0.03939899226216431,0.6820312461756713,0.019736023188874654,0.7658030515160399,0.05154392696238551,0.7876875337882585
15,159,2644,6.013615733736763,0.8220996958935705,0.039527417728202036,0.678730078267401,0.019734718544222152,0.7535603290720264,0.05256748082810704,0.7602692494837684
16,169,2644,6.391830559757943,0.8128394717641981,0.03761759780607652,0.677924289639212,0.019637218799626887,0.7709451145080147,0.05146793750173264,0.7710302535751192
17,179,2644,6.770045385779123,0.8152132304897987,0.036450533128440835,0.6831834718174933,0.019644609144653075,0.7765052965069273,0.05064953412073476,0.786461823481967
18,189,2644,7.148260211800302,0.8270340978153841,0.035871738211934553,0.6836132050894307,0.019815439871892163,0.7767104684496423,0.050603209915707346,0.7826500829367846
19,199,2644,7.526475037821482,0.8222125752604104,0.03473940437002343,0.6876246418590656,0.019702664075261538,0.7904742270357459,0.048550350138894915,0.8059401592555707
20,209,2644,7.904689863842663,0.8217652000553874,0.03371248416232413,0.6851330618471566,0.01965325123790884,0.7859725681174355,0.04933229811102559,0.7983328126162103
