round,AUC_Mean_Train,AUC_STD_Train,AUC_Mean_Val,AUC_STD_Val,AUC_Mean,AUC_STD,log_loss,Best_F1
0,0.5627735588820131,0.06974545462667801,0.5256550648210145,0.0689369713172142,0.6691111076994759,0.07207533356107239,,
1,0.719481641292605,0.05297546063845703,0.7289309689815878,0.05888806051695562,0.787512373695569,0.06339215276612738,0.6499392774117743,
2,0.7583117493310663,0.044272086928933384,0.7627126689429329,0.05824297032315898,0.7995798127266828,0.06318888073107752,0.578588723329154,
3,0.7595964920354715,0.04094596798039675,0.7765762075971054,0.056246423519940664,0.7984896719032883,0.06277511481533357,0.5651278353327696,
4,0.7635381686836977,0.03533523793351406,0.7650235746739436,0.05889253456251298,0.7747679266936591,0.06484942642070142,0.5752669305170282,
5,0.7707753424511529,0.032338280303109014,0.7768713106872465,0.059487143116204684,0.7731501516991266,0.06672779270344784,0.5698426624659795,
6,0.9826515304892368,0.006635798219630048,0.6745413122035265,0.06734721444535248,0.6526796608256427,0.07528619585787005,1.5551998902163626,
